family_id	assembly	assembly_short	scaffold	gene	copy	copy_header	match_status	status	strand	alignment_score	ref_len	qry_len	ref_aln_start_1based	ref_aln_end_1based	qry_aln_start_1based	qry_aln_end_1based	matches	mismatches	gap_columns	ref_aln_bases	qry_aln_bases	aligned_columns	percent_identity_no_gaps	ref_coverage	qry_coverage
OG0000170	BAM12_v2	BAM12_v2	scaffold_4_RagTag	AL8G23090	10	AL8G23090_BAM12_v2_scaffold_4_copy_2	strict_match	ok	-	1115.0	1105	869	1	1105	1	869	643	125	438	1105	869	1206	83.724	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_8_RagTag	AL1G61980	1	AL1G61980_BAM12_v2_scaffold_8_copy_2	strict_match	ok	+	2494.0	1415	1966	1	1415	1	1966	1309	94	575	1415	1966	1978	93.3	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_1_RagTag	AL1G65170	2	AL1G65170_BAM12_v2_scaffold_1_copy_3	strict_match	ok	-	2401.0	1434	1938	1	1434	1	1938	1284	123	558	1434	1938	1965	91.258	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_2_RagTag	AL3G37720	5	AL3G37720_BAM12_v2_scaffold_2_copy_2	strict_match	ok	-	1358.0	1422	1112	1	1422	1	1112	743	210	628	1422	1112	1581	77.964	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_6_RagTag	AL6G47390	11	AL6G47390_BAM12_v2_scaffold_6_copy_3	strict_match	ok	-	1047.0	627	856	1	627	1	856	565	53	247	627	856	865	91.424	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_1_RagTag	AL1G65170	1	AL1G65170_BAM12_v2_scaffold_1_copy_4	strict_match	ok	-	2433.0	1434	1931	1	1434	1	1931	1297	106	559	1434	1931	1962	92.445	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_1_RagTag	AL3G37720	4	AL3G37720_BAM12_v2_scaffold_1_copy_1	strict_match	ok	+	1376.0	1422	1112	1	1422	1	1112	748	206	626	1422	1112	1580	78.407	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_4_RagTag	AL6G47390	10	AL6G47390_BAM12_v2_scaffold_4_copy_4	strict_match	ok	-	1107.0	627	866	1	627	1	866	581	44	243	627	866	868	92.96	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_5_RagTag	AL8G45390	10	AL8G45390_BAM12_v2_scaffold_5_copy_1	strict_match	ok	+	881.0	529	731	1	529	1	731	475	45	220	529	731	740	91.346	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_5_RagTag	AL9U10210	11	AL9U10210_BAM12_v2_scaffold_5_copy_2	strict_match	ok	+	899.0	533	737	1	533	1	737	482	43	220	533	737	745	91.81	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_6_RagTag	AL2G18420	1	AL2G18420_BAM12_v2_scaffold_6_copy_4	strict_match	ok	-	941.0	542	708	1	542	1	708	497	30	196	542	708	723	94.307	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_6_RagTag	AL2G23340	2	AL2G23340_BAM12_v2_scaffold_6_copy_4	strict_match	ok	+	928.0	529	730	1	529	1	730	490	33	213	529	730	736	93.69	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_1_RagTag	AL3G37720	3	AL3G37720_BAM12_v2_scaffold_1_copy_2	strict_match	ok	+	1367.0	1422	1112	1	1422	1	1112	746	208	626	1422	1112	1580	78.197	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_6_RagTag	AL5G12220	5	AL5G12220_BAM12_v2_scaffold_6_copy_4	strict_match	ok	+	911.0	531	733	1	531	1	733	482	42	216	531	733	740	91.985	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_8_RagTag	AL6G42710	5	AL6G42710_BAM12_v2_scaffold_8_copy_2	strict_match	ok	+	908.0	534	692	1	534	1	692	481	41	182	534	692	704	92.146	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_8_RagTag	AL77U10040	6	AL77U10040_BAM12_v2_scaffold_8_copy_1	strict_match	ok	-	880.0	535	703	1	535	1	703	473	51	190	535	703	714	90.267	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_8_RagTag	AL8G20430	7	AL8G20430_BAM12_v2_scaffold_8_copy_6	strict_match	ok	-	871.0	518	716	1	518	1	716	466	51	200	518	716	717	90.135	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_2_RagTag	AL8G23090	5	AL8G23090_BAM12_v2_scaffold_2_copy_3	strict_match	ok	-	1124.0	1105	870	1	1105	1	870	658	106	447	1105	870	1211	86.126	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_1_RagTag	AL9U10210	8	AL9U10210_BAM12_v2_scaffold_1_copy_3	strict_match	ok	+	902.0	533	737	1	533	1	737	483	42	220	533	737	745	92.0	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_4_RagTag	AL6G47390	7	AL6G47390_BAM12_v2_scaffold_4_copy_5	strict_match	ok	-	1092.0	627	874	1	627	1	874	576	50	249	627	874	875	92.013	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_4_RagTag	AL8G23090	9	AL8G23090_BAM12_v2_scaffold_4_copy_3	strict_match	ok	+	1528.0	1105	1863	1	1105	1	1863	1000	104	760	1105	1863	1864	90.58	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_8_RagTag	AL2G23340	1	AL2G23340_BAM12_v2_scaffold_8_copy_1	strict_match	ok	-	932.0	529	731	1	529	1	731	490	34	212	529	731	736	93.511	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_1_RagTag	AL3G37720	2	AL3G37720_BAM12_v2_scaffold_1_copy_3	strict_match	ok	-	1364.0	1422	1112	1	1422	1	1112	745	208	628	1422	1112	1581	78.174	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_1_RagTag	AL8G45390	9	AL8G45390_BAM12_v2_scaffold_1_copy_1	strict_match	ok	-	884.0	529	731	1	529	1	731	476	44	220	529	731	740	91.538	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_4_RagTag	AL6G47390	6	AL6G47390_BAM12_v2_scaffold_4_copy_6	strict_match	ok	+	1105.0	627	869	1	627	1	869	581	44	246	627	869	871	92.96	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_4_RagTag	AL8G23090	8	AL8G23090_BAM12_v2_scaffold_4_copy_4	strict_match	ok	+	1070.0	1105	807	1	1105	1	807	604	89	526	1105	807	1219	87.157	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_6_RagTag	AL3G37720	1	AL3G37720_BAM12_v2_scaffold_6_copy_1	strict_match	ok	-	1379.0	1422	1111	1	1422	1	1111	750	202	629	1422	1111	1581	78.782	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_1_RagTag	AL8G45390	8	AL8G45390_BAM12_v2_scaffold_1_copy_2	strict_match	ok	-	864.0	529	678	1	529	1	678	471	49	167	529	678	687	90.577	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_6_RagTag	AL6G42710	4	AL6G42710_BAM12_v2_scaffold_6_copy_1	strict_match	ok	-	884.0	534	688	1	534	1	688	473	49	178	534	688	700	90.613	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_8_RagTag	AL77U10040	5	AL77U10040_BAM12_v2_scaffold_8_copy_2	strict_match	ok	+	925.0	535	692	1	535	1	692	488	36	179	535	692	703	93.13	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_2_RagTag	AL8G23090	3	AL8G23090_BAM12_v2_scaffold_2_copy_4	strict_match	ok	+	1171.0	1105	941	1	1105	1	941	676	127	440	1105	941	1243	84.184	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_1_RagTag	AL9U10210	7	AL9U10210_BAM12_v2_scaffold_1_copy_4	strict_match	ok	-	874.0	533	696	1	533	1	696	474	51	179	533	696	704	90.286	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_6_RagTag	AL5G23180	2	AL5G23180_BAM12_v2_scaffold_6_copy_3	strict_match	ok	-	893.0	529	722	1	529	1	722	475	45	211	529	722	731	91.346	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_6_RagTag	AL6G42710	3	AL6G42710_BAM12_v2_scaffold_6_copy_2	strict_match	ok	-	878.0	534	689	1	534	1	689	471	51	179	534	689	701	90.23	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_6_RagTag	AL77U10040	4	AL77U10040_BAM12_v2_scaffold_6_copy_1	strict_match	ok	-	898.0	535	703	1	535	1	703	479	45	190	535	703	714	91.412	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_6_RagTag	AL8G45390	7	AL8G45390_BAM12_v2_scaffold_6_copy_1	strict_match	ok	+	867.0	529	678	1	529	1	678	472	48	167	529	678	687	90.769	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_2_RagTag	AL8G23090	4	AL8G23090_BAM12_v2_scaffold_2_copy_5	strict_match	ok	-	1315.0	1105	937	1	1105	1	937	723	78	440	1105	937	1241	90.262	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_2_RagTag	AL9U10210	6	AL9U10210_BAM12_v2_scaffold_2_copy_1	strict_match	ok	+	904.0	533	695	1	533	1	695	485	39	180	533	695	704	92.557	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_8_RagTag	AL5G12220	1	AL5G12220_BAM12_v2_scaffold_8_copy_1	strict_match	ok	-	938.0	531	733	1	531	1	733	491	33	216	531	733	740	93.702	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_6_RagTag	AL8G45390	6	AL8G45390_BAM12_v2_scaffold_6_copy_2	strict_match	ok	+	883.0	529	691	1	529	1	691	477	42	182	529	691	701	91.908	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_2_RagTag	AL5G19650	1	AL5G19650_BAM12_v2_scaffold_2_copy_1	strict_match	ok	-	990.0	527	734	1	527	1	734	505	22	207	527	734	734	95.825	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_7_RagTag	AL8G10130	2	AL8G10130_BAM12_v2_scaffold_7_copy_1	strict_match	ok	-	378.0	244	300	1	244	1	300	206	38	56	244	300	300	84.426	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_6_RagTag	AL5G23180	1	AL5G23180_BAM12_v2_scaffold_6_copy_4	strict_match	ok	-	913.0	529	681	1	529	1	681	483	36	172	529	681	691	93.064	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_6_RagTag	AL6G42710	2	AL6G42710_BAM12_v2_scaffold_6_copy_3	strict_match	ok	-	894.0	534	688	1	534	1	688	477	45	178	534	688	700	91.379	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_6_RagTag	AL77U10040	3	AL77U10040_BAM12_v2_scaffold_6_copy_2	strict_match	ok	-	899.0	535	694	1	535	1	694	481	43	181	535	694	705	91.794	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_2_RagTag	AL8G45390	5	AL8G45390_BAM12_v2_scaffold_2_copy_1	strict_match	ok	+	883.0	529	691	1	529	1	691	477	42	182	529	691	701	91.908	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_2_RagTag	AL9U10210	5	AL9U10210_BAM12_v2_scaffold_2_copy_2	strict_match	ok	-	877.0	533	696	1	533	1	696	475	50	179	533	696	704	90.476	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_6_RagTag	AL6G42710	1	AL6G42710_BAM12_v2_scaffold_6_copy_4	strict_match	ok	-	908.0	534	688	1	534	1	688	483	38	180	534	688	701	92.706	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_6_RagTag	AL77U10040	2	AL77U10040_BAM12_v2_scaffold_6_copy_3	strict_match	ok	-	907.0	535	703	1	535	1	703	482	42	190	535	703	714	91.985	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_2_RagTag	AL8G45390	4	AL8G45390_BAM12_v2_scaffold_2_copy_2	strict_match	ok	-	859.0	529	678	1	529	1	678	468	52	167	529	678	687	90.0	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_2_RagTag	AL9U10210	4	AL9U10210_BAM12_v2_scaffold_2_copy_3	strict_match	ok	+	899.0	533	737	1	533	1	737	482	43	220	533	737	745	91.81	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_3_RagTag	AL6G47390	1	AL6G47390_BAM12_v2_scaffold_3_copy_4	strict_match	ok	-	1110.0	627	866	1	627	1	866	582	43	243	627	866	868	93.12	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_2_RagTag	AL8G23090	2	AL8G23090_BAM12_v2_scaffold_2_copy_6	strict_match	ok	+	903.0	1105	1195	1	1105	1	1195	710	277	326	1105	1195	1313	71.935	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_6_RagTag	AL77U10040	1	AL77U10040_BAM12_v2_scaffold_6_copy_4	strict_match	ok	-	921.0	535	703	1	535	1	703	488	35	192	535	703	715	93.308	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_2_RagTag	AL8G45390	3	AL8G45390_BAM12_v2_scaffold_2_copy_3	strict_match	ok	+	887.0	529	731	1	529	1	731	477	43	220	529	731	740	91.731	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_2_RagTag	AL9U10210	3	AL9U10210_BAM12_v2_scaffold_2_copy_4	strict_match	ok	+	680.0	533	484	1	533	1	484	378	36	189	533	484	603	91.304	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_2_RagTag	AL8G10130	1	AL8G10130_BAM12_v2_scaffold_2_copy_1	strict_match	ok	+	402.0	244	300	1	244	1	300	215	29	56	244	300	300	88.115	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_7_RagTag	AL8G13660	2	AL8G13660_BAM12_v2_scaffold_7_copy_1	strict_match	ok	+	950.0	530	740	1	530	1	740	493	37	210	530	740	740	93.019	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_2_RagTag	AL8G13660	1	AL8G13660_BAM12_v2_scaffold_2_copy_1	strict_match	ok	-	983.0	530	740	1	530	1	740	504	26	210	530	740	740	95.094	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_8_RagTag	AL8G20430	1	AL8G20430_BAM12_v2_scaffold_8_copy_7	strict_match	ok	-	852.0	518	678	1	518	1	678	460	57	162	518	678	679	88.975	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_2_RagTag	AL8G45390	2	AL8G45390_BAM12_v2_scaffold_2_copy_4	strict_match	ok	+	665.0	529	479	1	529	1	479	372	38	188	529	479	598	90.732	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_6_RagTag	AL9U10210	2	AL9U10210_BAM12_v2_scaffold_6_copy_1	strict_match	ok	+	907.0	533	695	1	533	1	695	486	38	180	533	695	704	92.748	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_2_RagTag	AL8G23090	1	AL8G23090_BAM12_v2_scaffold_2_copy_7	strict_match	ok	+	994.0	1105	786	1	1105	1	786	569	98	557	1105	786	1224	85.307	100.0	100.0
OG0000170	BAM12_v2	BAM12_v2	scaffold_8_RagTag	AL9U10210	1	AL9U10210_BAM12_v2_scaffold_8_copy_1	strict_match	ok	-	911.0	533	737	1	533	1	737	486	39	220	533	737	745	92.571	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_8_RagTag:0-21093757	AL1G47470	1	AL1G47470_BOR_v1_scaffold_8_copy_1	strict_match	ok	+	871.0	523	688	1	523	1	688	466	53	173	523	688	692	89.788	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_8_RagTag:0-21093757	AL1G57350	2	AL1G57350_BOR_v1_scaffold_8_copy_1	strict_match	ok	+	936.0	531	733	1	531	1	733	492	39	202	531	733	733	92.655	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_8_RagTag:0-21093757	AL3G38140	3	AL3G38140_BOR_v1_scaffold_8_copy_1	strict_match	ok	+	982.0	520	727	1	520	1	727	502	18	207	520	727	727	96.538	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_2_RagTag:0-21425966	AL6G42710	4	AL6G42710_BOR_v1_scaffold_2_copy_1	strict_match	ok	-	878.0	534	689	1	534	1	689	471	51	179	534	689	701	90.23	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_2_RagTag:0-21425966	AL77U10040	5	AL77U10040_BOR_v1_scaffold_2_copy_1	strict_match	ok	+	886.0	535	692	1	535	1	692	478	45	181	535	692	704	91.396	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_8_RagTag:0-21093757	AL8G20430	6	AL8G20430_BOR_v1_scaffold_8_copy_1	strict_match	ok	+	1009.0	518	724	1	518	1	724	509	9	206	518	724	724	98.263	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_5_RagTag:0-21731985	AL1G61980	3	AL1G61980_BOR_v1_scaffold_5_copy_1	strict_match	ok	+	2472.0	1415	1947	1	1415	1	1947	1300	103	556	1415	1947	1959	92.659	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_2_RagTag:0-21425966	AL1G65170	4	AL1G65170_BOR_v1_scaffold_2_copy_1	strict_match	ok	-	2441.0	1434	1937	1	1434	1	1937	1297	110	557	1434	1937	1964	92.182	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_5_RagTag:0-21731985	AL2G18420	5	AL2G18420_BOR_v1_scaffold_5_copy_1	strict_match	ok	+	896.0	542	709	1	542	1	709	482	47	193	542	709	722	91.115	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_2_RagTag:0-21425966	AL2G23340	6	AL2G23340_BOR_v1_scaffold_2_copy_1	strict_match	ok	-	883.0	529	731	1	529	1	731	478	45	214	529	731	737	91.396	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_1_RagTag:0-28294041	AL3G37720	7	AL3G37720_BOR_v1_scaffold_1_copy_1	strict_match	ok	-	1367.0	1422	1112	1	1422	1	1112	746	207	628	1422	1112	1581	78.279	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_5_RagTag:0-21731985	AL3G38140	8	AL3G38140_BOR_v1_scaffold_5_copy_1	strict_match	ok	+	973.0	520	727	1	520	1	727	499	21	207	520	727	727	95.962	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_5_RagTag:0-21731985	AL4G24150	9	AL4G24150_BOR_v1_scaffold_5_copy_1	strict_match	ok	-	888.0	526	730	1	526	1	730	473	53	204	526	730	730	89.924	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_5_RagTag:0-21731985	AL5G12220	10	AL5G12220_BOR_v1_scaffold_5_copy_1	strict_match	ok	+	757.0	531	583	1	531	1	583	422	50	170	531	583	642	89.407	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_5_RagTag:0-21731985	AL5G23180	11	AL5G23180_BOR_v1_scaffold_5_copy_1	strict_match	ok	-	910.0	529	722	1	529	1	722	481	39	211	529	722	731	92.5	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_5_RagTag:0-21731985	AL6G42710	12	AL6G42710_BOR_v1_scaffold_5_copy_1	strict_match	ok	-	737.0	534	561	1	534	1	561	412	54	163	534	561	629	88.412	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_6_RagTag:0-24760478	AL6G47390	13	AL6G47390_BOR_v1_scaffold_6_copy_1	strict_match	ok	-	1088.0	627	864	1	627	1	864	576	48	243	627	864	867	92.308	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_5_RagTag:0-21731985	AL77U10040	14	AL77U10040_BOR_v1_scaffold_5_copy_1	strict_match	ok	+	928.0	535	692	1	535	1	692	489	35	179	535	692	703	93.321	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_2_RagTag:0-21425966	AL8G20430	15	AL8G20430_BOR_v1_scaffold_2_copy_1	strict_match	ok	+	874.0	518	687	1	518	1	687	469	49	169	518	687	687	90.541	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_7_RagTag:0-26551907	AL8G23090	16	AL8G23090_BOR_v1_scaffold_7_copy_1	strict_match	ok	-	1516.0	1105	1917	1	1105	1	1917	985	115	822	1105	1917	1922	89.545	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_5_RagTag:0-21731985	AL2G18420	4	AL2G18420_BOR_v1_scaffold_5_copy_2	strict_match	ok	+	886.0	542	708	1	542	1	708	480	48	194	542	708	722	90.909	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_2_RagTag:0-21425966	AL2G23340	5	AL2G23340_BOR_v1_scaffold_2_copy_2	strict_match	ok	+	941.0	529	731	1	529	1	731	493	31	212	529	731	736	94.084	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_8_RagTag:0-21093757	AL3G37720	6	AL3G37720_BOR_v1_scaffold_8_copy_1	strict_match	ok	-	1277.0	1422	997	1	1422	1	997	700	154	711	1422	997	1565	81.967	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_5_RagTag:0-21731985	AL3G38140	7	AL3G38140_BOR_v1_scaffold_5_copy_2	strict_match	ok	+	898.0	520	727	1	520	1	727	474	46	207	520	727	727	91.154	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_2_RagTag:0-21425966	AL4G24150	8	AL4G24150_BOR_v1_scaffold_2_copy_1	strict_match	ok	+	890.0	526	729	1	526	1	729	475	45	215	526	729	735	91.346	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_5_RagTag:0-21731985	AL5G12220	9	AL5G12220_BOR_v1_scaffold_5_copy_2	strict_match	ok	+	932.0	531	733	1	531	1	733	489	35	216	531	733	740	93.321	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_5_RagTag:0-21731985	AL5G23180	10	AL5G23180_BOR_v1_scaffold_5_copy_2	strict_match	ok	+	883.0	529	677	1	529	1	677	471	49	166	529	677	686	90.577	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_5_RagTag:0-21731985	AL6G42710	11	AL6G42710_BOR_v1_scaffold_5_copy_2	strict_match	ok	-	902.0	534	688	1	534	1	688	479	43	178	534	688	700	91.762	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_6_RagTag:0-24760478	AL6G47390	12	AL6G47390_BOR_v1_scaffold_6_copy_2	strict_match	ok	+	713.0	627	563	1	627	1	563	428	51	232	627	563	711	89.353	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_2_RagTag:0-21425966	AL8G20430	14	AL8G20430_BOR_v1_scaffold_2_copy_2	strict_match	ok	+	874.0	518	687	1	518	1	687	469	49	169	518	687	687	90.541	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_4_RagTag:18000-22695972	AL9U10210	16	AL9U10210_BOR_v1_scaffold_4_copy_1	strict_match	ok	-	880.0	533	696	1	533	1	696	476	49	179	533	696	704	90.667	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_5_RagTag:0-21731985	AL2G18420	3	AL2G18420_BOR_v1_scaffold_5_copy_3	strict_match	ok	-	885.0	542	710	1	542	1	710	478	57	182	542	710	717	89.346	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_5_RagTag:0-21731985	AL3G38140	4	AL3G38140_BOR_v1_scaffold_5_copy_3	strict_match	ok	+	860.0	520	696	1	520	1	696	465	55	176	520	696	696	89.423	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_2_RagTag:0-21425966	AL4G24150	5	AL4G24150_BOR_v1_scaffold_2_copy_2	strict_match	ok	-	908.0	526	722	1	526	1	722	481	39	208	526	722	728	92.5	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_2_RagTag:0-21425966	AL5G12220	6	AL5G12220_BOR_v1_scaffold_2_copy_1	strict_match	ok	-	890.0	531	733	1	531	1	733	478	45	218	531	733	741	91.396	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_2_RagTag:0-21425966	AL5G23180	7	AL5G23180_BOR_v1_scaffold_2_copy_1	strict_match	ok	+	874.0	529	687	1	529	1	687	472	47	178	529	687	697	90.944	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_7_RagTag:0-26551907	AL6G47390	8	AL6G47390_BOR_v1_scaffold_7_copy_1	strict_match	ok	+	1101.0	627	866	1	627	1	866	579	46	243	627	866	868	92.64	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_5_RagTag:0-21731985	AL77U10040	9	AL77U10040_BOR_v1_scaffold_5_copy_2	strict_match	ok	+	874.0	535	692	1	535	1	692	474	49	181	535	692	704	90.631	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_8_RagTag:0-21093757	AL8G20430	10	AL8G20430_BOR_v1_scaffold_8_copy_2	strict_match	ok	-	881.0	518	729	1	518	1	729	470	48	211	518	729	729	90.734	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_6_RagTag:0-24760478	AL9U10210	11	AL9U10210_BOR_v1_scaffold_6_copy_1	strict_match	ok	-	873.0	533	694	1	533	1	694	473	52	177	533	694	702	90.095	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_2_RagTag:0-21425966	AL6G42710	8	AL6G42710_BOR_v1_scaffold_2_copy_2	strict_match	ok	+	865.0	534	688	1	534	1	688	468	53	180	534	688	701	89.827	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_7_RagTag:0-26551907	AL6G47390	9	AL6G47390_BOR_v1_scaffold_7_copy_2	strict_match	ok	-	1089.0	627	866	1	627	1	866	575	49	245	627	866	869	92.147	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_5_RagTag:0-21731985	AL77U10040	10	AL77U10040_BOR_v1_scaffold_5_copy_3	strict_match	ok	+	884.0	535	694	1	535	1	694	476	48	181	535	694	705	90.84	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_2_RagTag:0-21425966	AL8G20430	11	AL8G20430_BOR_v1_scaffold_2_copy_3	strict_match	ok	+	953.0	518	726	1	518	1	726	492	26	208	518	726	726	94.981	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_7_RagTag:0-26551907	AL8G23090	12	AL8G23090_BOR_v1_scaffold_7_copy_2	strict_match	ok	-	1140.0	1105	867	1	1105	1	867	663	102	442	1105	867	1207	86.667	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_1_RagTag:0-28294041	AL9U10210	13	AL9U10210_BOR_v1_scaffold_1_copy_1	strict_match	ok	-	886.0	533	696	1	533	1	696	478	47	179	533	696	704	91.048	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_7_RagTag:0-26551907	AL9U10210	17	AL9U10210_BOR_v1_scaffold_7_copy_1	strict_match	ok	-	877.0	533	694	1	533	1	694	473	52	177	533	694	702	90.095	100.0	100.0
OG0000170	BOR_v1	BOR_v1	scaffold_2_RagTag:0-21425966	AL4G24150	4	AL4G24150_BOR_v1_scaffold_2_copy_3	strict_match	ok	-	908.0	526	722	1	526	1	722	481	39	208	526	722	728	92.5	100.0	100.0
