family_id	gene	final_status	n
OG0000402	AT1G24060	U	68
OG0000402	AT1G24230	P	135
OG0000402	AT1G24250	P	270
OG0000402	AT1G27260	F	26
OG0000402	AT1G27260	U	110
OG0000402	AT1G27270	F	1
OG0000402	AT1G27270	U	134
OG0000402	AT1G27280	P	8
OG0000402	AT1G27280	U	126
OG0000418	AT5G03390	P	91
OG0000418	AT5G03390	U	45
OG0000419	AT4G22280	P	136
OG0000422	AT2G37800	F	1
OG0000422	AT2G37800	P	3
OG0000422	AT2G37800	U	132
OG0000422	AT2G37805	U	136
OG0000422	AT2G37810	P	2
OG0000422	AT2G37810	U	134
OG0000422	AT2G37820	P	1
OG0000422	AT2G37820	U	135
OG0000432	AT4G05360	P	127
OG0000432	AT4G05360	U	9
OG0000434	AT1G49920	P	136
OG0000434	AT1G64253	F	20
OG0000434	AT1G64253	P	57
OG0000434	AT1G64253	U	54
OG0000434	AT1G64255	P	70
OG0000434	AT1G64255	U	62
OG0000434	AT1G64260	P	48
OG0000434	AT1G64260	U	58
OG0000440	AT1G30790	F	12
OG0000440	AT1G30790	P	29
OG0000440	AT1G30790	U	91
OG0000440	AT1G32660	P	49
OG0000440	AT1G32660	U	85
OG0000442	AT1G21835	P	4
OG0000442	AT1G21835	U	131
OG0000442	AT1G34792	F	2
OG0000442	AT1G34792	P	8
OG0000442	AT1G34792	U	127
OG0000442	AT1G34795	F	9
OG0000442	AT1G34795	P	18
OG0000442	AT1G34795	U	237
OG0000442	AT1G34800	F	10
OG0000442	AT1G34800	P	33
OG0000442	AT1G34800	U	333
OG0000442	AT1G34805	F	29
OG0000442	AT1G34805	P	30
OG0000442	AT1G34805	U	36
OG0000442	AT1G34810	F	35
OG0000442	AT1G34810	P	3
OG0000442	AT1G34810	U	14
OG0000442	AT1G34815	F	3
OG0000442	AT1G34815	P	2
OG0000442	AT1G34815	U	6
OG0000442	AT1G34820	F	2
OG0000442	AT1G34820	P	2
OG0000442	AT1G34820	U	6
OG0000442	AT1G34825	F	80
OG0000442	AT1G34825	P	74
OG0000442	AT1G34825	U	399
OG0000442	AT1G34830	F	75
OG0000442	AT1G34830	P	42
OG0000442	AT1G34830	U	164
OG0000442	AT1G34840	F	94
OG0000442	AT1G34840	P	35
OG0000442	AT1G34850	P	1
OG0000442	AT1G34860	P	3
OG0000442	AT1G34860	U	6
OG0000442	AT1G34930	P	9
OG0000442	AT1G34930	U	7
OG0000442	AT1G35035	F	12
OG0000442	AT1G35035	P	11
OG0000442	AT1G35035	U	25
OG0000445	AT1G36970	P	136
OG0000445	AT3G31560	F	4
OG0000445	AT3G31560	P	75
OG0000445	AT3G31560	U	11
OG0000445	AT4G05555	A	1
OG0000445	AT4G05555	P	137
OG0000448	AT1G14800	P	57
OG0000448	AT1G14800	U	78
OG0000448	AT3G30730	P	129
OG0000452	AT5G32613	F	5
OG0000452	AT5G32613	P	93
OG0000452	AT5G32613	U	36
OG0000453	AT1G06340	P	12
OG0000453	AT1G06340	U	124
OG0000473	AT1G35610	F	2
OG0000473	AT1G35610	P	31
OG0000473	AT1G35610	U	103
OG0000473	AT2G17590	P	9
OG0000473	AT2G17590	U	81
OG0000473	AT2G17600	P	13
OG0000473	AT2G17600	U	121
OG0000473	AT3G11370	P	8
OG0000473	AT3G11370	U	29
OG0000473	AT3G11385	F	52
OG0000473	AT3G11385	P	13
OG0000473	AT3G11385	U	71
OG0000473	AT3G11390	F	4
OG0000473	AT3G11390	P	16
OG0000473	AT3G11390	U	116
OG0000473	AT3G11402	F	2
OG0000473	AT3G11402	P	8
OG0000473	AT3G11402	U	126
OG0000473	AT3G13760	P	127
OG0000473	AT3G13760	U	9
OG0000473	AT3G59120	F	10
OG0000473	AT3G59120	P	53
OG0000473	AT3G59120	U	73
OG0000473	AT3G59130	P	136
OG0000473	AT5G17960	F	8
OG0000473	AT5G17960	P	6
OG0000473	AT5G17960	U	97
OG0000496	AT2G30680	P	93
OG0000496	AT2G30680	U	43
OG0000500	AT1G19260	F	1
OG0000500	AT1G19260	P	72
OG0000500	AT1G19260	U	62
OG0000500	AT1G41920	A	65
OG0000500	AT1G41920	P	84
OG0000500	AT1G42710	P	88
OG0000500	AT2G06541	P	237
OG0000500	AT3G29450	F	13
OG0000500	AT3G29450	P	211
OG0000500	AT3G29450	U	64
OG0000500	AT3G29763	F	2
OG0000500	AT3G29763	P	116
OG0000500	AT3G29763	U	134
OG0000500	AT3G29765	P	196
OG0000500	AT3G29765	U	143
OG0000500	AT3G31402	P	88
OG0000500	AT4G09660	P	352
OG0000500	AT4G09660	U	42
OG0000501	AT1G51370	F	2
OG0000501	AT1G51370	P	23
OG0000501	AT1G51370	U	110
OG0000501	AT5G53840	P	136
OG0000503	AT1G29355	P	136
OG0000503	AT1G43145	P	85
OG0000503	AT1G43145	U	23
OG0000504	AT1G35150	P	136
OG0000504	AT2G06500	P	134
OG0000504	AT2G16040	F	3
OG0000504	AT2G16040	P	79
OG0000504	AT2G16040	U	54
OG0000504	AT2G19960	P	25
OG0000504	AT2G19960	U	102
OG0000504	AT3G29638	P	83
OG0000504	AT3G29638	U	51
OG0000504	AT3G29794	F	4
OG0000504	AT3G29794	P	82
OG0000504	AT3G29794	U	50
OG0000504	AT4G10200	P	111
OG0000504	AT4G10200	U	19
OG0000504	AT4G10820	P	135
OG0000504	AT5G35475	P	136
OG0000510	AT3G27473	A	3
OG0000510	AT3G27473	P	35
OG0000510	AT3G27473	U	83
OG0000510	AT3G27480	P	110
OG0000510	AT3G27490	F	2
OG0000510	AT3G27490	P	31
OG0000510	AT3G27490	U	89
OG0000510	AT3G27500	F	17
OG0000510	AT3G27500	P	33
OG0000510	AT3G27500	U	64
OG0000510	AT3G27510	F	1
OG0000510	AT3G27510	P	32
OG0000510	AT3G27510	U	102
OG0000510	AT3G28650	P	10
OG0000510	AT3G28650	U	107
OG0000510	AT3G45530	P	78
OG0000510	AT3G45530	U	41
OG0000510	AT5G42840	P	8
OG0000510	AT5G42840	U	128
OG0000513	AT1G23037	P	6
OG0000513	AT1G23037	U	122
OG0000513	AT3G52320	F	2
OG0000513	AT3G52320	P	12
OG0000513	AT3G52320	U	121
OG0000513	AT3G52330	P	135
OG0000513	AT3G52510	P	136
OG0000534	AT1G75830	U	136
OG0000534	AT2G26010	P	3
OG0000534	AT2G26010	U	128
OG0000534	AT2G26020	U	130
OG0000534	AT5G44420	P	136
OG0000534	AT5G44430	P	129
OG0000535	AT1G60500	F	2
OG0000535	AT1G60500	P	23
OG0000535	AT1G60500	U	94
OG0000535	AT1G60530	P	108
OG0000546	AT1G67160	P	136
OG0000546	AT3G03726	P	136
OG0000546	AT3G03730	P	15
OG0000546	AT3G03730	U	121
OG0000546	AT3G22333	P	6
OG0000546	AT3G22333	U	130
OG0000546	AT3G22345	P	55
OG0000546	AT3G22345	U	80
OG0000546	AT4G12810	F	42
OG0000546	AT4G12810	P	32
OG0000546	AT4G12810	U	62
OG0000546	AT4G12820	P	136
OG0000549	AT2G18620	P	21
OG0000549	AT2G18620	U	115
OG0000549	AT2G18640	P	2
OG0000549	AT2G18640	U	134
OG0000549	AT2G23800	U	136
OG0000549	AT4G36810	P	136
OG0000589	AT2G11035	P	28
OG0000589	AT2G11035	U	65
OG0000591	AT1G06740	F	23
OG0000591	AT1G06740	U	113
OG0000594	AT1G23201	P	5
OG0000594	AT1G23201	U	131
OG0000594	AT1G36325	P	102
OG0000598	AT1G24090	F	7
OG0000598	AT1G24090	U	128
OG0000598	AT3G01410	P	135
OG0000598	AT5G51080	P	136
OG0000599	AT2G18770	P	113
OG0000599	AT2G18770	U	23
OG0000599	AT5G05670	P	136
OG0000601	AT4G16857	A	1
OG0000601	AT4G16857	P	128
OG0000601	AT4G16860	A	4
OG0000601	AT4G16860	P	181
OG0000601	AT4G16880	A	5
OG0000601	AT4G16880	F	14
OG0000601	AT4G16880	P	39
OG0000601	AT4G16880	U	18
OG0000601	AT4G16890	P	265
OG0000601	AT4G16900	A	8
OG0000601	AT4G16900	P	126
OG0000601	AT4G16920	P	364
OG0000601	AT4G16940	P	331
OG0000601	AT4G16950	P	398
OG0000601	AT4G16957	A	51
OG0000601	AT4G16957	P	113
OG0000601	AT4G16960	P	230
OG0000601	AT5G51630	P	32
OG0000601	AT5G51630	U	54
OG0000605	AT1G25141	F	2
OG0000605	AT1G25141	P	74
OG0000605	AT1G25141	U	60
OG0000605	AT3G25460	P	99
OG0000605	AT3G25460	U	37
OG0000605	AT5G47300	F	1
OG0000605	AT5G47300	P	99
OG0000605	AT5G47300	U	36
OG0000606	AT5G25850	F	12
OG0000606	AT5G25850	P	28
OG0000606	AT5G25850	U	96
OG0000606	AT5G53635	P	136
OG0000606	AT5G53640	F	1
OG0000606	AT5G53640	P	126
OG0000606	AT5G53640	U	9
OG0000618	AT1G32375	F	5
OG0000618	AT1G32375	P	14
OG0000618	AT1G32375	U	116
OG0000618	AT5G50270	P	23
OG0000618	AT5G50270	U	112
OG0000618	AT5G56390	P	136
OG0000620	AT3G23010	P	45
OG0000620	AT3G23010	U	72
OG0000620	AT3G23110	F	2
OG0000620	AT3G23110	P	65
OG0000620	AT3G23110	U	52
OG0000620	AT3G23120	P	18
OG0000620	AT3G23120	U	94
OG0000621	AT1G31150	P	5
OG0000621	AT1G31150	U	131
OG0000639	AT1G71390	P	4
OG0000639	AT1G71390	U	124
OG0000639	AT1G71400	F	10
OG0000639	AT1G71400	U	126
OG0000679	AT1G50190	P	136
OG0000679	AT1G55380	P	76
OG0000679	AT1G55380	U	60
OG0000679	AT1G55390	F	36
OG0000679	AT1G55390	P	30
OG0000679	AT1G55390	U	65
OG0000679	AT1G55420	F	7
OG0000679	AT1G55420	P	90
OG0000679	AT1G55420	U	110
OG0000679	AT1G55430	F	27
OG0000679	AT1G55430	P	18
OG0000679	AT1G55430	U	91
OG0000679	AT1G55440	F	2
OG0000679	AT1G55440	P	57
OG0000679	AT1G55440	U	76
OG0000679	AT1G55700	P	127
OG0000679	AT1G55700	U	8
OG0000679	AT2G23100	F	28
OG0000679	AT2G23100	P	22
OG0000679	AT2G23100	U	86
OG0000679	AT5G42280	P	128
OG0000692	AT2G24870	F	111
OG0000692	AT2G24870	P	24
OG0000692	AT2G24880	P	25
OG0000692	AT2G24880	U	94
OG0000692	AT3G26860	P	4
OG0000692	AT3G26860	U	125
OG0000692	AT3G26870	F	9
OG0000692	AT3G26870	P	13
OG0000692	AT3G26870	U	114
OG0000692	AT3G27329	P	5
OG0000692	AT3G27329	U	131
OG0000692	AT3G27331	F	12
OG0000692	AT3G27331	P	12
OG0000692	AT3G27331	U	218
OG0000692	AT3G27680	P	46
OG0000692	AT3G27680	U	90
OG0000712	AT2G23142	F	15
OG0000712	AT2G23142	P	16
OG0000712	AT2G23142	U	105
OG0000712	AT2G23148	P	5
OG0000712	AT2G23148	U	131
OG0000712	AT5G38435	P	6
OG0000712	AT5G38435	U	130
OG0000712	AT5G38440	P	13
OG0000712	AT5G38440	U	123
OG0000720	AT5G60840	P	136
OG0000724	AT4G03566	F	2
OG0000724	AT4G03566	P	38
OG0000724	AT4G03566	U	96
OG0000724	AT5G19270	P	136
OG0000725	AT3G44780	P	135
OG0000728	AT1G52990	A	6
OG0000728	AT1G52990	P	119
OG0000728	AT3G23320	P	24
OG0000728	AT3G23320	U	52
OG0000728	AT5G44470	P	10
OG0000728	AT5G44470	U	126
OG0000728	AT5G52115	A	137
OG0000728	AT5G65005	F	1
OG0000728	AT5G65005	P	54
OG0000728	AT5G65005	U	81
OG0000731	AT1G47730	F	1
OG0000731	AT1G47730	P	5
OG0000731	AT1G47730	U	128
OG0000731	AT1G47765	P	136
OG0000731	AT1G47790	F	8
OG0000731	AT1G47790	P	28
OG0000731	AT1G47790	U	64
OG0000731	AT1G48060	P	6
OG0000731	AT1G48060	U	130
OG0000731	AT1G50870	F	23
OG0000731	AT1G50870	P	63
OG0000731	AT1G50870	U	50
OG0000731	AT1G50880	F	5
OG0000731	AT1G50880	P	17
OG0000731	AT1G50880	U	114
OG0000731	AT3G10240	P	38
OG0000731	AT3G10240	U	98
OG0000736	AT2G43220	P	5
OG0000736	AT2G43220	U	131
OG0000736	AT4G01740	F	15
OG0000736	AT4G01740	P	31
OG0000736	AT4G01740	U	27
OG0000736	AT4G01760	F	7
OG0000736	AT4G01760	P	19
OG0000736	AT4G01760	U	108
OG0000736	AT4G01910	F	1
OG0000736	AT4G01910	U	19
OG0000736	AT4G01920	P	6
OG0000736	AT4G01920	U	14
OG0000736	AT4G01925	P	160
OG0000736	AT4G01930	P	30
OG0000736	AT4G01930	U	27
OG0000736	AT4G02190	P	7
OG0000736	AT4G02190	U	129
OG0000736	AT4G11390	P	2
OG0000736	AT4G11390	U	133
OG0000736	AT4G11540	F	39
OG0000736	AT4G11540	P	49
OG0000736	AT4G11540	U	29
OG0000736	AT4G11550	F	1
OG0000736	AT4G11550	P	17
OG0000736	AT4G11550	U	99
OG0000739	AT1G54775	P	2
OG0000739	AT1G54775	U	107
OG0000739	AT1G58242	P	72
OG0000739	AT1G58242	U	65
OG0000739	AT1G58245	F	6
OG0000739	AT1G58245	P	14
OG0000739	AT1G58245	U	116
OG0000739	AT1G58248	F	7
OG0000739	AT1G58248	P	23
OG0000739	AT1G58248	U	138
OG0000739	AT3G24465	F	47
OG0000739	AT3G24465	P	4
OG0000739	AT3G24465	U	87
OG0000739	AT5G34828	F	21
OG0000739	AT5G34828	P	99
OG0000739	AT5G34828	U	79
OG0000739	AT5G36720	F	90
OG0000739	AT5G36720	P	78
OG0000739	AT5G36720	U	196
OG0000739	AT5G36805	F	81
OG0000739	AT5G36805	P	43
OG0000739	AT5G36805	U	5
OG0000739	AT5G38378	F	3
OG0000739	AT5G38378	P	11
OG0000739	AT5G38378	U	113
OG0000761	AT1G24807	P	136
OG0000761	AT1G24909	P	146
OG0000761	AT1G25083	P	153
OG0000761	AT1G25155	P	14
OG0000761	AT1G25220	P	167
OG0000761	AT5G57890	P	136
OG0000792	AT3G29670	U	136
OG0000817	AT3G05450	P	103
OG0000822	AT3G20980	P	16
OG0000822	AT3G20980	U	118
OG0000822	AT3G21000	U	136
OG0000846	AT4G35670	F	2
OG0000846	AT4G35670	P	3
OG0000846	AT4G35670	U	131
OG0000846	AT5G27530	F	1
OG0000846	AT5G27530	P	7
OG0000846	AT5G27530	U	128
OG0000846	AT5G44830	P	136
OG0000846	AT5G44840	P	136
OG0000857	AT1G35710	F	57
OG0000857	AT1G35710	P	45
OG0000857	AT1G35710	U	34
OG0000857	AT4G08850	P	136
OG0000862	AT3G29785	P	113
OG0000865	AT3G53690	P	136
OG0000887	AT5G67360	U	135
OG0000893	AT3G32960	F	5
OG0000893	AT3G32960	P	19
OG0000893	AT3G32960	U	99
OG0000907	AT4G31640	P	26
OG0000907	AT4G31640	U	102
OG0000907	AT4G31650	P	4
OG0000907	AT4G31650	U	132
OG0000907	AT4G31680	P	136
OG0000907	AT4G31685	P	136
OG0000907	AT4G31690	P	136
OG0000913	AT1G18760	F	50
OG0000913	AT1G18760	U	86
OG0000913	AT1G18770	P	135
OG0000913	AT1G21960	P	6
OG0000913	AT1G21960	U	130
OG0000913	AT2G29840	A	69
OG0000913	AT2G29840	P	67
OG0000929	AT1G27030	F	54
OG0000929	AT1G27030	P	3
OG0000929	AT1G27030	U	79
OG0000949	AT5G26865	P	14
OG0000949	AT5G26865	U	122
OG0000949	AT5G26950	F	14
OG0000949	AT5G26950	P	124
OG0000949	AT5G26950	U	134
OG0000949	AT5G27050	F	203
OG0000949	AT5G27050	P	161
OG0000949	AT5G27050	U	40
OG0000949	AT5G27070	F	22
OG0000949	AT5G27070	P	260
OG0000949	AT5G27070	U	193
OG0000949	AT5G27090	F	34
OG0000949	AT5G27090	P	36
OG0000949	AT5G27090	U	164
OG0000949	AT5G27580	F	5
OG0000949	AT5G27580	P	393
OG0000949	AT5G27580	U	249
OG0000949	AT5G27944	F	5
OG0000949	AT5G27944	P	337
OG0000949	AT5G27944	U	254
OG0000962	AT2G27410	P	108
OG0000962	AT2G27410	U	24
OG0000962	AT2G31420	P	10
OG0000962	AT2G31420	U	126
OG0000962	AT2G31460	P	4
OG0000962	AT2G31460	U	131
OG0000962	AT2G32645	P	136
OG0000962	AT2G32905	U	136
OG0001007	AT3G25180	P	136
OG0001019	AT3G59700	P	5
OG0001019	AT3G59700	U	131
OG0001019	AT3G59730	P	7
OG0001019	AT3G59730	U	129
OG0001019	AT3G59740	F	9
OG0001019	AT3G59740	P	78
OG0001019	AT3G59740	U	49
OG0001019	AT3G59750	F	78
OG0001019	AT3G59750	P	59
OG0001038	AT2G02610	F	12
OG0001038	AT2G02610	P	3
OG0001038	AT2G02610	U	121
OG0001038	AT2G02620	P	17
OG0001038	AT2G02620	U	88
OG0001038	AT2G02630	F	15
OG0001038	AT2G02630	P	14
OG0001038	AT2G02630	U	71
OG0001038	AT2G02640	F	7
OG0001038	AT2G02640	P	13
OG0001038	AT2G02640	U	180
OG0001038	AT2G02680	F	7
OG0001038	AT2G02680	P	2
OG0001038	AT2G02680	U	84
OG0001038	AT2G02690	F	31
OG0001038	AT2G02690	P	75
OG0001038	AT2G02690	U	23
OG0001038	AT2G02700	F	9
OG0001038	AT2G02700	P	83
OG0001038	AT2G02700	U	42
OG0001079	AT5G18880	F	1
OG0001079	AT5G18880	P	25
OG0001079	AT5G18880	U	63
OG0001115	AT1G34560	F	21
OG0001115	AT1G34560	P	16
OG0001115	AT1G34560	U	99
OG0001115	AT1G35353	F	1
OG0001115	AT1G35353	P	8
OG0001115	AT1G35353	U	126
OG0001115	AT1G35365	F	1
OG0001115	AT1G35365	P	16
OG0001115	AT1G35365	U	117
OG0001115	AT3G27900	F	24
OG0001115	AT3G27900	P	10
OG0001115	AT3G27900	U	102
OG0001127	AT1G52603	P	128
OG0001127	AT1G67235	P	22
OG0001127	AT1G67235	U	22
OG0001127	AT5G33393	P	119
OG0001132	AT5G38350	F	33
OG0001132	AT5G38350	P	50
OG0001132	AT5G38350	U	53
OG0001135	AT1G36230	P	133
OG0001136	AT2G38590	P	22
OG0001136	AT2G38590	U	102
OG0001136	AT4G33290	F	1
OG0001136	AT4G33290	P	94
OG0001136	AT4G33290	U	41
OG0001136	AT5G41490	F	6
OG0001136	AT5G41490	P	38
OG0001136	AT5G41490	U	92
OG0001136	AT5G41500	F	4
OG0001136	AT5G41500	P	14
OG0001136	AT5G41500	U	118
OG0001136	AT5G41510	P	11
OG0001136	AT5G41510	U	125
OG0001139	AT1G66045	F	3
OG0001139	AT1G66045	P	37
OG0001139	AT1G66045	U	93
OG0001139	AT4G03040	P	2
OG0001139	AT4G03040	U	133
OG0001139	AT5G33330	P	134
OG0001188	AT5G25980	F	2
OG0001188	AT5G25980	P	22
OG0001188	AT5G25980	U	112
OG0001188	AT5G26000	P	136
OG0001188	AT5G48375	P	136
OG0001196	AT2G43745	P	16
OG0001196	AT2G43745	U	91
OG0001202	AT1G61563	U	136
OG0001202	AT1G61566	F	136
OG0001202	AT1G61566	U	135
OG0001202	AT2G22055	P	2
OG0001202	AT2G22055	U	134
OG0001262	AT3G18330	F	7
OG0001262	AT3G18330	P	6
OG0001262	AT3G18330	U	123
OG0001262	AT3G18910	F	4
OG0001262	AT3G18910	P	7
OG0001262	AT3G18910	U	125
OG0001262	AT3G19410	P	75
OG0001262	AT3G19410	U	61
OG0001318	AT5G38360	P	136
OG0001336	AT4G27660	P	136
OG0001336	AT5G54148	P	136
OG0001336	AT5G54150	P	136
OG0001349	AT1G26510	P	24
OG0001349	AT1G26510	U	108
OG0001349	AT1G26515	P	17
OG0001349	AT1G26515	U	117
OG0001349	AT1G31000	P	135
OG0001349	AT4G11590	P	39
OG0001349	AT4G11590	U	97
OG0001349	AT5G15660	F	2
OG0001349	AT5G15660	P	8
OG0001349	AT5G15660	U	125
OG0001349	AT5G15670	P	17
OG0001349	AT5G15670	U	119
OG0001363	AT1G40083	P	135
OG0001392	AT5G18720	P	133
OG0001392	AT5G18720	U	3
OG0001392	AT5G18730	P	60
OG0001392	AT5G18730	U	76
OG0001395	AT1G62170	P	129
OG0001395	AT1G62170	U	4
OG0001395	AT2G14540	P	134
OG0001398	AT1G67020	A	1
OG0001398	AT1G67020	P	4
OG0001398	AT1G67020	U	20
OG0001400	AT2G27320	P	7
OG0001400	AT2G27320	U	129
OG0001400	AT2G35250	P	136
OG0001400	AT2G38255	P	136
OG0001400	AT4G17505	P	136
OG0001401	AT2G31425	P	1
OG0001401	AT2G31425	U	135
OG0001401	AT2G31430	P	2
OG0001401	AT2G31430	U	134
OG0001401	AT3G55680	P	136
OG0001408	AT5G28950	P	34
OG0001408	AT5G28950	U	101
OG0001408	AT5G35695	P	57
OG0001408	AT5G35695	U	79
OG0001411	AT5G64450	P	14
OG0001411	AT5G64450	U	122
OG0001412	AT5G57020	U	136
OG0001688	AT1G57570	P	23
OG0001688	AT1G57570	U	112
OG0001688	AT1G60095	F	7
OG0001688	AT1G60095	P	29
OG0001688	AT1G60095	U	94
OG0001688	AT1G60110	P	25
OG0001688	AT1G60110	U	98
OG0001688	AT1G60130	P	79
OG0001688	AT1G60130	U	56
OG0001688	AT1G61230	F	10
OG0001688	AT1G61230	P	98
OG0001688	AT1G61230	U	28
OG0001688	AT5G38540	P	133
OG0001688	AT5G38550	P	142
OG0001769	AT2G16505	P	135
OG0001769	AT2G16535	P	136
OG0001769	AT5G61605	P	136
OG0001813	AT3G10510	P	136
OG0001813	AT4G38940	U	136
OG0001820	AT3G45840	P	119
OG0001820	AT3G48400	F	22
OG0001820	AT3G48400	P	5
OG0001820	AT3G48400	U	109
OG0001820	AT4G01350	F	23
OG0001820	AT4G01350	P	6
OG0001820	AT4G01350	U	107
OG0001820	AT5G22355	F	28
OG0001820	AT5G22355	P	3
OG0001820	AT5G22355	U	105
OG0001820	AT5G59920	F	47
OG0001820	AT5G59920	P	16
OG0001820	AT5G59920	U	94
OG0001820	AT5G59930	F	21
OG0001820	AT5G59930	P	10
OG0001820	AT5G59930	U	92
OG0001820	AT5G59940	F	21
OG0001820	AT5G59940	P	1
OG0001820	AT5G59940	U	101
OG0001841	AT5G62510	P	18
OG0001841	AT5G62510	U	118
OG0001841	AT5G62660	P	123
OG0001841	AT5G62660	U	13
OG0001885	AT1G48145	F	134
OG0001885	AT1G48145	P	2
OG0001885	AT1G50745	P	136
OG0001885	AT1G50750	P	136
OG0001885	AT1G50760	F	134
OG0001885	AT1G50760	P	2
OG0001885	AT1G50770	P	131
OG0001885	AT1G50790	F	23
OG0001885	AT1G50790	P	10
OG0001885	AT1G50790	U	100
OG0001885	AT1G50820	A	101
OG0001885	AT1G50820	P	34
OG0001893	AT1G43415	F	16
OG0001893	AT1G43415	P	17
OG0001893	AT1G43415	U	91
OG0001901	AT4G11485	P	136
OG0001901	AT4G11760	F	9
OG0001901	AT4G11760	U	127
OG0001911	AT3G59070	A	136
OG0001911	AT5G48750	P	22
OG0001911	AT5G48750	U	114
OG0001918	AT5G38270	P	2
OG0001918	AT5G38270	U	32
OG0001923	AT3G58820	P	45
OG0001923	AT3G58820	U	91
OG0001927	AT1G65190	P	21
OG0001927	AT1G65190	U	12
OG0001927	AT1G65250	F	25
OG0001927	AT1G65250	P	60
OG0001927	AT1G65250	U	20
OG0001927	AT1G67470	F	3
OG0001927	AT1G67470	P	96
OG0001927	AT1G67470	U	30
OG0001928	AT1G53550	F	3
OG0001928	AT1G53550	P	13
OG0001928	AT1G53550	U	120
OG0001928	AT1G53815	P	67
OG0001928	AT1G53815	U	69
OG0001928	AT1G55070	F	5
OG0001928	AT1G55070	P	2
OG0001928	AT1G55070	U	129
OG0001928	AT1G61060	P	136
OG0001929	AT1G65050	P	116
OG0001929	AT1G65150	P	136
OG0001929	AT1G65370	P	130
OG0002178	AT3G09160	A	1
OG0002178	AT3G09160	P	135
OG0002370	AT2G24615	P	11
OG0002370	AT2G24615	U	125
OG0002370	AT2G24625	A	145
OG0002370	AT5G39365	A	1
OG0002370	AT5G39365	P	113
OG0002564	AT3G60470	F	6
OG0002564	AT3G60470	P	6
OG0002564	AT3G60470	U	124
OG0002742	AT3G09330	P	136
OG0002742	AT3G09340	P	183
OG0002742	AT5G02170	F	21
OG0002742	AT5G02170	P	16
OG0002742	AT5G02170	U	99
OG0002742	AT5G02180	F	22
OG0002742	AT5G02180	P	1
OG0002742	AT5G02180	U	113
OG0002810	AT1G33610	F	12
OG0002810	AT1G33610	U	124
OG0002810	AT1G33670	F	1
OG0002810	AT1G33670	P	20
OG0002810	AT1G33670	U	115
OG0002829	AT5G28720	P	68
OG0002829	AT5G28720	U	59
OG0002829	AT5G28730	P	99
OG0002829	AT5G28730	U	29
OG0002867	AT2G42455	P	136
OG0002883	AT2G03913	P	10
OG0002883	AT2G03913	U	123
OG0002883	AT2G03931	P	7
OG0002883	AT2G03931	U	43
OG0002883	AT2G03933	U	50
OG0002883	AT2G03936	F	11
OG0002883	AT2G03936	P	32
OG0002883	AT2G03936	U	51
OG0002883	AT2G03937	F	57
OG0002883	AT2G03937	U	28
OG0002883	AT2G03955	P	3
OG0002883	AT2G03955	U	102
OG0002883	AT2G34123	F	12
OG0002883	AT2G34123	P	13
OG0002883	AT2G34123	U	111
OG0002891	AT1G47770	P	29
OG0002891	AT1G47770	U	43
OG0002891	AT3G01345	P	16
OG0002891	AT3G01345	U	27
OG0002891	AT5G01080	P	30
OG0002891	AT5G01080	U	106
OG0002891	AT5G35760	F	15
OG0002891	AT5G35760	P	20
OG0002891	AT5G35760	U	101
OG0002892	AT1G60300	F	16
OG0002892	AT1G60300	P	38
OG0002892	AT1G60300	U	82
OG0002892	AT1G60340	F	187
OG0002892	AT1G60340	P	50
OG0002892	AT1G60350	F	1
OG0002892	AT1G60350	P	10
OG0002892	AT1G60350	U	127
OG0002892	AT1G60380	P	75
OG0002892	AT1G60380	U	62
OG0002893	AT5G28160	F	3
OG0002893	AT5G28160	P	41
OG0002893	AT5G28160	U	74
OG0002893	AT5G28180	F	17
OG0002893	AT5G28180	P	47
OG0002893	AT5G28180	U	53
OG0002919	AT1G21925	P	5
OG0002919	AT1G21925	U	131
OG0002919	AT1G21928	P	1
OG0002919	AT1G21928	U	133
OG0003409	AT5G43290	P	136
OG0003680	AT2G40790	P	136
OG0003687	AT1G47620	F	5
OG0003687	AT1G47620	P	5
OG0003687	AT1G47620	U	126
OG0003687	AT1G66030	P	4
OG0003687	AT1G66030	U	122
OG0003691	AT1G11145	P	136
OG0003730	AT5G22660	P	134
OG0003730	AT5G22700	F	107
OG0003730	AT5G22700	P	29
OG0003767	AT2G21930	U	136
OG0003767	AT5G44220	F	36
OG0003767	AT5G44220	P	97
OG0003767	AT5G44220	U	3
OG0003807	AT3G42170	U	136
OG0003808	AT3G60980	U	90
OG0003820	AT5G17080	P	34
OG0003820	AT5G17080	U	79
OG0003820	AT5G17140	P	9
OG0003820	AT5G17140	U	124
OG0004081	AT3G21170	F	13
OG0004081	AT3G21170	P	15
OG0004081	AT3G21170	U	108
OG0004132	AT1G64030	P	136
OG0004303	AT1G55947	P	2
OG0004303	AT1G55947	U	134
OG0004303	AT2G16810	F	2
OG0004303	AT2G16810	P	66
OG0004303	AT2G16810	U	68
OG0004694	AT5G18160	F	1
OG0004694	AT5G18160	P	27
OG0004694	AT5G18160	U	108
OG0004872	AT5G42232	P	2
OG0004872	AT5G42232	U	134
OG0005764	AT1G53790	F	118
OG0005764	AT1G53790	P	18
