"assembly","gene","scaffold","start","end","length","max_length","copy","start_buffered","end_buffered","SW_score","perc_div","perc_del","perc_ins","te_start","te_end","query_left","strand","repeat_name","repeat_class","repeat_start","repeat_end","repeat_left","ID","V16"
"GCA_946409395.1_BROU-A-10.genomic","AT1G33220","OX291655.1",11923066,11924096,1030,1260,1,11922066,11925096,431,32.2,2.9,2.9,11922107,11922311,"(21552023)","+","ATLINEIII","LINE/unknown","4788",4992,"(416)",5364,""
"GCA_946409395.1_BROU-A-10.genomic","AT1G33220","OX291655.1",11923066,11924096,1030,1260,1,11922066,11925096,267,20,1.3,2.6,11922405,11922481,"(21551853)","+","ATLINE1_3A","LINE/L1","2",77,"(253)",5365,""
"GCA_946409395.1_BROU-A-10.genomic","AT1G34792","OX291655.1",12663679,12664066,387,486.25,1,12662679,12665066,264,22.2,0,1.4,12664547,12664619,"(20809715)","+","TE_00001620_LTR","LTR/Gypsy","46",117,"(186)",5922,""
"GCA_946409395.1_BROU-A-10.genomic","AT1G34795","OX291655.1",12667095,12667582,487,610,2,12666095,12668582,273,22.2,0,1.4,12667964,12668036,"(20806298)","+","TE_00001620_LTR","LTR/Gypsy","46",117,"(186)",5924,""
"GCA_946409395.1_BROU-A-10.genomic","AT1G34795","OX291655.1",12663679,12664166,487,610,1,12662679,12665166,264,22.2,0,1.4,12664547,12664619,"(20809715)","+","TE_00001620_LTR","LTR/Gypsy","46",117,"(186)",5922,""
"GCA_946409395.1_BROU-A-10.genomic","AT1G34800","OX291655.1",12667204,12667482,278,348.75,2,12666204,12668482,273,22.2,0,1.4,12667964,12668036,"(20806298)","+","TE_00001620_LTR","LTR/Gypsy","46",117,"(186)",5924,""
"GCA_946409395.1_BROU-A-10.genomic","AT1G34800","OX291655.1",12663788,12664066,278,348.75,1,12662788,12665066,264,22.2,0,1.4,12664547,12664619,"(20809715)","+","TE_00001620_LTR","LTR/Gypsy","46",117,"(186)",5922,""
"GCA_946409395.1_BROU-A-10.genomic","AT1G34825","OX291655.1",12667095,12667578,483,605,2,12666095,12668578,273,22.2,0,1.4,12667964,12668036,"(20806298)","+","TE_00001620_LTR","LTR/Gypsy","46",117,"(186)",5924,""
"GCA_946409395.1_BROU-A-10.genomic","AT1G34825","OX291655.1",12663679,12664162,483,605,1,12662679,12665162,264,22.2,0,1.4,12664547,12664619,"(20809715)","+","TE_00001620_LTR","LTR/Gypsy","46",117,"(186)",5922,""
"GCA_946409395.1_BROU-A-10.genomic","AT5G44430","OX291658.1",19773021,19773680,659,822.5,1,19772021,19774680,1873,8,5.1,0,19771796,19772106,"(9091085)","+","HELITRONY3","DNA/Helitron","1958",2284,"(2882)",105424,""
"GCA_946409395.1_BROU-A-10.genomic","AT5G44430","OX291658.1",19773021,19773680,659,822.5,1,19772021,19774680,269,23.3,1.1,4.6,19772107,19772196,"(9090995)","+","ATREP13","DNA/Helitron","1",87,"(561)",105425,"*"
"GCA_946409395.1_BROU-A-10.genomic","AT5G44430","OX291658.1",19773021,19773680,659,822.5,1,19772021,19774680,4916,6.3,1.1,3.7,19772190,19772913,"(9090278)","+","TE_00000365","DNA/Helitron","460",1165,"(0)",105426,""
"GCA_946409395.1_BROU-A-10.genomic","AT1G58242","OX291655.1",24507653,24508059,406,508.75,1,24506653,24509059,635,32,1.7,3.5,24507467,24507696,"(8966638)","+","ATCOPIN_LTR","LTR/unknown","131",356,"(0)",31879,""
"GCA_946409395.1_BROU-A-10.genomic","AT1G58242","OX291655.1",24507653,24508059,406,508.75,1,24506653,24509059,420,30.5,3.4,2,24508448,24508739,"(8965595)","C","ATCOPIA22I","LTR/Copia","(868)",3737,"3392",31880,""
"GCA_946409395.1_BROU-A-10.genomic","AT5G34828","OX291655.1",24507777,24508050,273,345,2,24506777,24509050,635,32,1.7,3.5,24507467,24507696,"(8966638)","+","ATCOPIN_LTR","LTR/unknown","131",356,"(0)",31879,""
"GCA_946409395.1_BROU-A-10.genomic","AT5G34828","OX291655.1",24507777,24508050,273,345,2,24506777,24509050,420,30.5,3.4,2,24508448,24508739,"(8965595)","C","ATCOPIA22I","LTR/Copia","(868)",3737,"3392",31880,""
"GCA_946409395.1_BROU-A-10.genomic","AT5G34828","OX291658.1",15120762,15121037,275,345,1,15119762,15122037,15303,2.6,0,0.1,15118401,15120197,"(13742994)","+","ATGP8LTR","LTR/Ty3","1",1795,"(0)",102304,"*"
"GCA_946409395.1_BROU-A-10.genomic","AT5G34828","OX291658.1",15120762,15121037,275,345,1,15119762,15122037,594,32.7,10.2,0.4,15120426,15120495,"(13742696)","+","ATCOPIN_LTR","LTR/unknown","131",200,"(156)",102305,""
"GCA_946409395.1_BROU-A-10.genomic","AT5G34828","OX291658.1",15120762,15121037,275,345,1,15119762,15122037,594,32.7,10.2,0.4,15120548,15120682,"(13742509)","+","ATCOPIN_LTR","LTR/unknown","201",355,"(1)",102305,""
"GCA_946409395.1_BROU-A-10.genomic","AT5G34828","OX291658.1",15120762,15121037,275,345,1,15119762,15122037,377,29.1,0,1,15121584,15121687,"(13741504)","C","ATCOPIA14I","LTR/Copia","(1059)",3631,"3529",102307,""
"GCA_946409395.1_BROU-A-10.genomic","AT5G38550","OX291658.1",17335235,17338327,3092,3838.75,1,17334235,17339327,290,36.8,3.6,4.3,17338684,17338990,"(11524201)","+","ATLINE2","LINE/L1","4799",5103,"(215)",103956,""
"GCA_946409395.1_BROU-A-10.genomic","AT2G24615","OX291659.1",13903104,13904763,1659,2067.5,1,13902104,13905763,674,24.4,6.7,6.5,13903248,13903261,"(9251154)","C","HELITRONY3","DNA/Helitron","(871)",4295,"4200",132216,""
"GCA_946409395.1_BROU-A-10.genomic","AT2G24615","OX291659.1",13903104,13904763,1659,2067.5,1,13902104,13905763,674,24.4,6.7,6.5,13903911,13904049,"(9250366)","C","HELITRONY3","DNA/Helitron","(871)",4199,"3168",132216,""
"GCA_946409395.1_BROU-A-10.genomic","AT2G24625","OX291659.1",2581762,2582505,743,1183.75,1,2580762,2583505,13764,4.6,1,1.2,2580433,2582508,"(20571907)","C","ATREP20","DNA/Helitron","(0)",2144,"1",111882,""
"GCA_946409395.1_BROU-A-10.genomic","AT2G03913","OX291659.1",2313726,2314169,443,557.5,1,2312726,2315169,1015,12.8,2.2,0,2312794,2312972,"(20841443)","C","HELITRONY2","DNA/Helitron","(0)",11114,"10932",111622,""
"GCA_946409395.1_BROU-A-10.genomic","AT2G03913","OX291659.1",2313726,2314169,443,557.5,1,2312726,2315169,434,20.7,3,9.1,2314912,2315108,"(20839307)","C","HELITRON4","DNA/Helitron","(9901)",7360,"7175",111623,""
"GCA_946409395.1_BROU-A-10.genomic","AT2G03913","OX291659.1",2313726,2314169,443,557.5,1,2312726,2315169,7471,16.4,3.2,1.8,2315129,2316764,"(20837651)","C","HELITRON4","DNA/Helitron","(12176)",5085,"3428",111624,""
"GCA_946409395.1_BROU-A-10.genomic","AT2G03933","OX291659.1",2333586,2334095,509,641.25,1,2332586,2335095,984,20.6,10,2.1,2332371,2332731,"(20821684)","+","TE_00000496","DNA/Helitron","14",402,"(1)",111647,""
"GCA_946409395.1_BROU-A-10.genomic","AT2G03933","OX291659.1",2333586,2334095,509,641.25,1,2332586,2335095,290,25.3,1.2,1.2,2334465,2334548,"(20819867)","C","TE_00000484","DNA/Helitron","(41)",853,"770",111648,""
"GCA_946409395.1_BROU-A-10.genomic","AT2G03937","OX291659.1",2333588,2334081,493,627.5,1,2332588,2335081,984,20.6,10,2.1,2332371,2332731,"(20821684)","+","TE_00000496","DNA/Helitron","14",402,"(1)",111647,""
"GCA_946409395.1_BROU-A-10.genomic","AT2G03937","OX291659.1",2333588,2334081,493,627.5,1,2332588,2335081,290,25.3,1.2,1.2,2334465,2334548,"(20819867)","C","TE_00000484","DNA/Helitron","(41)",853,"770",111648,""
"GCA_946409815.1_SALE-A-17.genomic","AT1G12300","OX291671.1",4182966,4186203,3237,4047.5,1,4181966,4187203,1469,29.9,5.4,1.8,4183039,4184073,"(29907877)","C","ATLINE1_11","LINE/unknown","(0)",5524,"4453",1692,""
"GCA_946409815.1_SALE-A-17.genomic","AT1G62910","OX291671.1",26911226,26912936,1710,2742.5,1,26910226,26913936,837,8.2,2.7,0,26910537,26910646,"(7181304)","C","AtSB3","SINE/tRNA","(0)",303,"191",34735,""
"GCA_946409815.1_SALE-A-17.genomic","AT1G62910","OX291671.1",26911226,26912936,1710,2742.5,1,26910226,26913936,286,24.4,0.8,0,26913479,26913569,"(7178381)","+","ATCOPIA24I","LTR/Copia","2731",2825,"(1882)",34736,""
"GCA_946409815.1_SALE-A-17.genomic","AT1G62914","OX291671.1",26906107,26907678,1571,2310,1,26905107,26908678,401,32.7,1.9,1.9,26905261,26905466,"(7186484)","+","ATLINEIII","LINE/unknown","4787",4992,"(416)",34734,""
"GCA_946409815.1_SALE-A-17.genomic","AT1G62930","OX291671.1",26911049,26913201,2152,2691.25,1,26910049,26914201,837,8.2,2.7,0,26910537,26910646,"(7181304)","C","AtSB3","SINE/tRNA","(0)",303,"191",34735,""
"GCA_946409815.1_SALE-A-17.genomic","AT1G62930","OX291671.1",26911049,26913201,2152,2691.25,1,26910049,26914201,286,24.4,0.8,0,26913479,26913569,"(7178381)","+","ATCOPIA24I","LTR/Copia","2731",2825,"(1882)",34736,""
"GCA_946409815.1_SALE-A-17.genomic","AT5G41170","OX291675.1",19573225,19575323,2098,2623.75,1,19572225,19576323,1574,9.4,19.1,0.2,19575523,19575894,"(10445768)","+","ATREP21","DNA/Helitron","27",468,"(16)",142751,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20530","OX291674.1",14064614,14065943,1329,1670,2,14063614,14066943,320,20.3,6.1,7.6,14064154,14064366,"(7588451)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113114,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20540","OX291674.1",14067859,14069188,1329,1670,3,14066859,14070188,320,20.3,6.1,7.6,14067399,14067611,"(7585206)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113115,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20550","OX291674.1",14071104,14072433,1329,1670,4,14070104,14073433,320,20.3,6.1,7.6,14070644,14070856,"(7581961)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113116,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20560","OX291674.1",14074349,14075678,1329,1670,5,14073349,14076678,320,20.3,6.1,7.6,14073889,14074101,"(7578716)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113117,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20570","OX291674.1",14077594,14078923,1329,1670,6,14076594,14079923,320,20.3,6.1,7.6,14077134,14077346,"(7575471)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113118,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20580","OX291674.1",14081031,14082041,1010,1266.25,7,14080031,14083041,320,20.3,6.1,7.6,14080379,14080591,"(7572226)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113119,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20590","OX291674.1",14084276,14085286,1010,1266.25,8,14083276,14086286,320,20.3,6.1,7.6,14083624,14083836,"(7568981)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113120,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20600","OX291674.1",14087521,14088531,1010,1266.25,9,14086521,14089531,320,20.3,6.1,7.6,14086869,14087081,"(7565736)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113121,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20610","OX291674.1",14090766,14091571,805,1266.25,10,14089766,14092571,320,20.3,6.1,7.6,14090114,14090326,"(7562491)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113122,""
"GCA_946409815.1_SALE-A-17.genomic","AT3G22040","OX291673.1",7857381,7858326,945,1181.25,1,7856381,7859326,698,18.4,0.6,5.7,7858938,7859104,"(19241358)","+","TE_00000655_LTR","LTR/unknown","1",159,"(197)",63675,""
"GCA_946409815.1_SALE-A-17.genomic","AT3G22050","OX291673.1",7859536,7860892,1356,1698.75,1,7858536,7861892,698,18.4,0.6,5.7,7858938,7859104,"(19241358)","+","TE_00000655_LTR","LTR/unknown","1",159,"(197)",63675,""
"GCA_946409815.1_SALE-A-17.genomic","AT3G22050","OX291673.1",7859536,7860892,1356,1698.75,1,7858536,7861892,3519,7.4,5.3,0.3,7861088,7861612,"(19238850)","C","TE_00000295","DNA/Helitron","(0)",1459,"908",63679,""
"GCA_946409815.1_SALE-A-17.genomic","AT3G22050","OX291673.1",7859536,7860892,1356,1698.75,1,7858536,7861892,4007,4.5,2.2,0.5,7861613,7862167,"(19238295)","+","ATREP2","DNA/Helitron","1",564,"(0)",63680,""
"GCA_946409815.1_SALE-A-17.genomic","AT3G22053","OX291673.1",7862984,7864077,1093,1367.5,1,7861984,7865077,4007,4.5,2.2,0.5,7861613,7862167,"(19238295)","+","ATREP2","DNA/Helitron","1",564,"(0)",63680,""
"GCA_946409815.1_SALE-A-17.genomic","AT3G22053","OX291673.1",7862984,7864077,1093,1367.5,1,7861984,7865077,923,5.5,0,0,7862183,7862310,"(19238152)","C","TE_00000365","DNA/Helitron","(578)",587,"460",63681,""
"GCA_946409815.1_SALE-A-17.genomic","AT3G22053","OX291673.1",7862984,7864077,1093,1367.5,1,7861984,7865077,329,19.8,1.1,4.6,7862304,7862393,"(19238069)","C","ATREP13","DNA/Helitron","(561)",87,"1",63682,"*"
"GCA_946409815.1_SALE-A-17.genomic","AT4G20530","OX291674.1",14061369,14062698,1329,1670,1,14060369,14063698,320,20.3,6.1,7.6,14060909,14061121,"(7591696)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113113,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20580","OX291674.1",14077786,14078796,1010,1266.25,6,14076786,14079796,320,20.3,6.1,7.6,14077134,14077346,"(7575471)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113118,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20580","OX291674.1",14074541,14075551,1010,1266.25,5,14073541,14076551,320,20.3,6.1,7.6,14073889,14074101,"(7578716)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113117,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20580","OX291674.1",14071296,14072306,1010,1266.25,4,14070296,14073306,320,20.3,6.1,7.6,14070644,14070856,"(7581961)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113116,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20580","OX291674.1",14068051,14069061,1010,1266.25,3,14067051,14070061,320,20.3,6.1,7.6,14067399,14067611,"(7585206)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113115,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20580","OX291674.1",14064806,14065816,1010,1266.25,2,14063806,14066816,320,20.3,6.1,7.6,14064154,14064366,"(7588451)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113114,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20645","OX291674.1",14087329,14088658,1329,1670,9,14086329,14089658,320,20.3,6.1,7.6,14086869,14087081,"(7565736)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113121,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20580","OX291674.1",14061561,14062571,1010,1266.25,1,14060561,14063571,320,20.3,6.1,7.6,14060909,14061121,"(7591696)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113113,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20645","OX291674.1",14084084,14085413,1329,1670,8,14083084,14086413,320,20.3,6.1,7.6,14083624,14083836,"(7568981)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113120,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20670","OX291674.1",14087521,14088562,1041,1301.25,9,14086521,14089562,320,20.3,6.1,7.6,14086869,14087081,"(7565736)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113121,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20670","OX291674.1",14084276,14085317,1041,1301.25,8,14083276,14086317,320,20.3,6.1,7.6,14083624,14083836,"(7568981)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113120,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20645","OX291674.1",14080839,14082168,1329,1670,7,14079839,14083168,320,20.3,6.1,7.6,14080379,14080591,"(7572226)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113119,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20670","OX291674.1",14081031,14082072,1041,1301.25,7,14080031,14083072,320,20.3,6.1,7.6,14080379,14080591,"(7572226)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113119,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20670","OX291674.1",14077786,14078827,1041,1301.25,6,14076786,14079827,320,20.3,6.1,7.6,14077134,14077346,"(7575471)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113118,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20670","OX291674.1",14074541,14075582,1041,1301.25,5,14073541,14076582,320,20.3,6.1,7.6,14073889,14074101,"(7578716)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113117,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20670","OX291674.1",14071296,14072337,1041,1301.25,4,14070296,14073337,320,20.3,6.1,7.6,14070644,14070856,"(7581961)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113116,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20670","OX291674.1",14068051,14069092,1041,1301.25,3,14067051,14070092,320,20.3,6.1,7.6,14067399,14067611,"(7585206)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113115,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20670","OX291674.1",14064806,14065847,1041,1301.25,2,14063806,14066847,320,20.3,6.1,7.6,14064154,14064366,"(7588451)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113114,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G20670","OX291674.1",14061561,14062602,1041,1301.25,1,14060561,14063602,320,20.3,6.1,7.6,14060909,14061121,"(7591696)","C","HELITRONY2","DNA/Helitron","(7315)",3799,"3590",113113,""
"GCA_946409815.1_SALE-A-17.genomic","AT2G29350","OX291672.1",14952810,14954452,1642,2053.75,1,14951810,14955452,332,29.2,0,10.1,14952207,14952370,"(7095373)","C","ATLINE1_11","LINE/unknown","(79)",5445,"5297",57063,""
"GCA_946409815.1_SALE-A-17.genomic","AT2G29350","OX291672.1",14952810,14954452,1642,2053.75,1,14951810,14955452,362,23.5,3.5,0,14954922,14955006,"(7092737)","C","AtSB2","SINE/tRNA","(5)",166,"79",57064,""
"GCA_946409815.1_SALE-A-17.genomic","AT2G29360","OX291672.1",14955664,14957196,1532,1916.25,1,14954664,14958196,362,23.5,3.5,0,14954922,14955006,"(7092737)","C","AtSB2","SINE/tRNA","(5)",166,"79",57064,""
"GCA_946409815.1_SALE-A-17.genomic","AT2G15010","OX291672.1",8847780,8848655,875,1095,1,8846780,8849655,953,15.7,21.9,2.3,8847084,8847403,"(13200340)","+","ATCOPIA78LTR","LTR/Copia","1",382,"(58)",53432,""
"GCA_946409815.1_SALE-A-17.genomic","AT5G36910","OX291675.1",17636964,17638076,1112,1401.25,1,17635964,17639076,2781,7.9,0.6,0,17636060,17636413,"(12385249)","C","ATCOPIN_LTR","LTR/unknown","(0)",356,"1",141363,""
"GCA_946409815.1_SALE-A-17.genomic","AT5G36910","OX291675.1",17636964,17638076,1112,1401.25,1,17635964,17639076,384,23.9,1.4,3.6,17638875,17639017,"(12382645)","C","ATHILA4D_LTR","LTR/Ty3","(65)",1100,"961",141365,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G04110","OX291674.1",2590812,2592219,1407,1780,1,2589812,2593219,2531,16.3,0.5,0.9,2591598,2592017,"(19060800)","C","ATCOPIA44LTR","LTR/Copia","(0)",502,"85",93240,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G04110","OX291674.1",2590812,2592219,1407,1780,1,2589812,2593219,1397,11.6,6,1.2,2592018,2592252,"(19060565)","+","ATCOPIA34_LTR","LTR/Copia","1",246,"(0)",93241,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G04110","OX291674.1",2590812,2592219,1407,1780,1,2589812,2593219,289,18.4,1.3,3.9,2592252,2592330,"(19060487)","+","ATCOPIA34_I","LTR/Copia","1",77,"(4183)",93241,"*"
"GCA_946409815.1_SALE-A-17.genomic","AT4G04110","OX291674.1",2590812,2592219,1407,1780,1,2589812,2593219,640,20.4,0.7,0,2592417,2592553,"(19060264)","+","ATCOPIA34_I","LTR/Copia","40",177,"(4083)",93241,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G04110","OX291674.1",2590812,2592219,1407,1780,1,2589812,2593219,1666,24.8,3.4,10.4,2592950,2593503,"(19059314)","+","ATCOPIA34_I","LTR/Copia","656",1174,"(3086)",93241,""
"GCA_946409815.1_SALE-A-17.genomic","AT5G17890","OX291675.1",5911012,5917644,6632,8291.25,1,5910012,5918644,231,15.8,18.1,1.5,5910634,5910749,"(24110913)","+","ATREP11A","DNA/Helitron","595",729,"(274)",119078,""
"GCA_946409815.1_SALE-A-17.genomic","AT5G17890","OX291675.1",5911012,5917644,6632,8291.25,1,5910012,5918644,342,22.3,6.6,8.1,5918589,5918739,"(24102923)","+","HELITRON1","DNA/Helitron","6547",6695,"(9114)",119083,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G19720","OX291674.1",13729720,13731553,1833,2303.75,1,13728720,13732553,381,27.9,1.2,0,13730677,13730762,"(7922055)","C","AtSB2","SINE/tRNA","(28)",143,"57",112925,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G19730","OX291674.1",13733426,13734536,1110,1390,1,13732426,13735536,586,21.2,3.7,1.8,13735341,13735503,"(7917314)","C","TE_00000329_LTR","LTR/Gypsy","(62)",1026,"861",112928,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G19750","OX291674.1",13747668,13749112,1444,1807.5,1,13746668,13750112,645,26.1,3.2,0.6,13747029,13747182,"(7905635)","C","AtSB4","SINE/tRNA","(1)",158,"1",112940,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G19750","OX291674.1",13747668,13749112,1444,1807.5,1,13746668,13750112,2143,25.2,9.2,4.2,13750011,13751114,"(7901703)","C","ATHILA4D_LTR","LTR/Ty3","(9)",1156,"1",112943,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G19760","OX291674.1",13747688,13749112,1424,2060,1,13746688,13750112,645,26.1,3.2,0.6,13747029,13747182,"(7905635)","C","AtSB4","SINE/tRNA","(1)",158,"1",112940,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G19760","OX291674.1",13747688,13749112,1424,2060,1,13746688,13750112,2143,25.2,9.2,4.2,13750011,13751114,"(7901703)","C","ATHILA4D_LTR","LTR/Ty3","(9)",1156,"1",112943,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G19770","OX291674.1",13755310,13756202,892,1116.25,1,13754310,13757202,1169,14.9,0.5,0.5,13756827,13757041,"(7895776)","C","ATCOPIA1LTR","LTR/Copia","(0)",215,"1",112945,""
"GCA_946409815.1_SALE-A-17.genomic","AT4G19770","OX291674.1",13755310,13756202,892,1116.25,1,13754310,13757202,7541,6.2,0.5,0,13757042,13757988,"(7894829)","C","ATCOPIA1I","LTR/Copia","(0)",4709,"3758",112946,""
"GCA_946409815.1_SALE-A-17.genomic","AT1G70120","OX291671.1",30046387,30047063,676,846.25,1,30045387,30048063,1670,31.1,2.8,4.4,30045050,30046082,"(4045868)","+","ATLINEIII","LINE/unknown","4392",5408,"(0)",36374,""
"GCA_946409815.1_SALE-A-17.genomic","AT3G60700","OX291673.1",26129764,26130839,1075,1340,1,26128764,26131839,253,21.7,5.4,5.4,26130972,26131083,"(969379)","+","ATCOPIA30_I","LTR/Copia","383",494,"(3375)",91119,""
"GCA_946409815.1_SALE-A-17.genomic","AT5G39330","OX291675.1",18820392,18822523,2131,2683.75,1,18819392,18823523,439,20.4,4.9,7.9,18819766,18819909,"(11201753)","+","HELITRON1","DNA/Helitron","5715",5854,"(9955)",142253,""
"GCA_946409815.1_SALE-A-17.genomic","AT1G33220","OX291671.1",11968472,11969509,1037,1260,1,11967472,11970509,431,32.2,2.9,2.9,11967515,11967719,"(22124231)","+","ATLINEIII","LINE/unknown","4788",4992,"(416)",5433,""
"GCA_946409815.1_SALE-A-17.genomic","AT1G33220","OX291671.1",11968472,11969509,1037,1260,1,11967472,11970509,266,20,1.3,2.6,11967813,11967889,"(22124061)","+","ATLINE1_3A","LINE/L1","2",77,"(253)",5434,""
"GCA_946409815.1_SALE-A-17.genomic","AT1G33220","OX291671.1",11968472,11969509,1037,1260,1,11967472,11970509,228,21.3,2.6,1.3,11968116,11968191,"(22123759)","+","ATLINE2","LINE/L1","5241",5317,"(1)",5435,""
"GCA_946409815.1_SALE-A-17.genomic","AT1G34792","OX291671.1",12831247,12831635,388,486.25,1,12830247,12832635,303,19.8,8.1,1.1,12832101,12832187,"(21259763)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6084,""
"GCA_946409815.1_SALE-A-17.genomic","AT1G34795","OX291671.1",12834663,12835150,487,610,2,12833663,12836150,241,22.1,8.1,1.1,12835517,12835603,"(21256347)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6086,""
"GCA_946409815.1_SALE-A-17.genomic","AT1G34800","OX291671.1",12838187,12838465,278,348.75,3,12837187,12839465,303,19.8,8.1,1.1,12838932,12839018,"(21252932)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6087,""
"GCA_946409815.1_SALE-A-17.genomic","AT1G34805","OX291671.1",12841590,12841868,278,348.75,4,12840590,12842868,280,20.9,8.1,1.1,12842335,12842421,"(21249529)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6089,""
"GCA_946409815.1_SALE-A-17.genomic","AT1G34810","OX291671.1",12845501,12845779,278,348.75,5,12844501,12846779,2180,6.2,2.6,0.6,12844185,12844526,"(21247424)","+","ATREP11","DNA/Helitron","1",349,"(704)",6090,""
"GCA_946409815.1_SALE-A-17.genomic","AT1G34810","OX291671.1",12845501,12845779,278,348.75,5,12844501,12846779,1177,5.3,4.7,0,12844510,12844680,"(21247270)","+","ATREP11","DNA/Helitron","875",1053,"(0)",6091,"*"
"GCA_946409815.1_SALE-A-17.genomic","AT1G34810","OX291671.1",12845501,12845779,278,348.75,5,12844501,12846779,255,23.6,0,1.4,12846261,12846333,"(21245617)","+","TE_00001620_LTR","LTR/Gypsy","46",117,"(186)",6092,""
"GCA_946409815.1_SALE-A-17.genomic","AT1G34810","OX291671.1",12845501,12845779,278,348.75,5,12844501,12846779,263,19.7,0,9.8,12846434,12846523,"(21245427)","+","TE_00000689_LTR","LTR/Gypsy","254",335,"(94)",6093,""
"GCA_946409815.1_SALE-A-17.genomic","AT1G34795","OX291671.1",12831252,12831735,483,610,1,12830252,12832735,303,19.8,8.1,1.1,12832101,12832187,"(21259763)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6084,""
"GCA_946409815.1_SALE-A-17.genomic","AT1G34800","OX291671.1",12834772,12835050,278,348.75,2,12833772,12836050,241,22.1,8.1,1.1,12835517,12835603,"(21256347)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6086,""
