"assembly","gene","scaffold","start","end","length","max_length","copy","start_buffered","end_buffered","SW_score","perc_div","perc_del","perc_ins","te_start","te_end","query_left","strand","repeat_name","repeat_class","repeat_start","repeat_end","repeat_left","ID","V16"
"Nla","AL2G29250","scaffold_2_RagTag",17421657,17422317,660,983.75,1,17420657,17423317,423,20.9,0,3.7,17421086,17421224,"(5214590)","+","HELITRONY3","DNA/Helitron","1202",1335,"(3831)",46014,"*"
"Nla","AL2G29250","scaffold_2_RagTag",17421657,17422317,660,983.75,1,17420657,17423317,776,14.9,8.2,4.3,17421199,17421562,"(5214252)","+","HELITRONY3","DNA/Helitron","1400",1886,"(3280)",46015,""
"Nla","AL7G51140","scaffold_7_RagTag",25689069,25689879,810,1003.75,1,25688069,25690879,1293,15.1,9.7,2.3,25687892,25688170,"(2385827)","+","ATREP3","DNA/Helitron","1799",2097,"(0)",190138,""
"Nla","AL1G65230","scaffold_2_RagTag",4313864,4314022,158,198.75,1,4312864,4315022,1239,18.3,8.9,5.9,4314839,4315413,"(18320401)","+","TE_00000991_LTR","LTR/unknown","1",591,"(0)",31632,""
"Nla","AL2G18220","scaffold_2_RagTag",4320970,4321285,315,395,2,4319970,4322285,447,31.3,1,4.1,4319868,4320070,"(18315744)","+","ATCOPIA26I","LTR/Copia","3627",3823,"(782)",31637,""
"Nla","AL2G18220","scaffold_2_RagTag",4320970,4321285,315,395,2,4319970,4322285,256,22.8,2.4,6.2,4321608,4321691,"(18314123)","+","ATCOPIA47_I","LTR/Copia","4054",4134,"(165)",31636,""
"Nla","AL2G18220","scaffold_2_RagTag",4313785,4314099,314,395,1,4312785,4315099,1239,18.3,8.9,5.9,4314839,4315413,"(18320401)","+","TE_00000991_LTR","LTR/unknown","1",591,"(0)",31632,""
"Nla","AL2G18240","scaffold_2_RagTag",4320971,4321286,315,396.25,2,4319971,4322286,447,31.3,1,4.1,4319868,4320070,"(18315744)","+","ATCOPIA26I","LTR/Copia","3627",3823,"(782)",31637,""
"Nla","AL2G18240","scaffold_2_RagTag",4320971,4321286,315,396.25,2,4319971,4322286,256,22.8,2.4,6.2,4321608,4321691,"(18314123)","+","ATCOPIA47_I","LTR/Copia","4054",4134,"(165)",31636,""
"Nla","AL2G18240","scaffold_2_RagTag",4313784,4314100,316,396.25,1,4312784,4315100,1239,18.3,8.9,5.9,4314839,4315413,"(18320401)","+","TE_00000991_LTR","LTR/unknown","1",591,"(0)",31632,""
"Nla","AL7G52290","scaffold_7_RagTag",24524253,24535346,11093,12838.75,1,24523253,24536346,406,12.7,0,0,24530671,24530733,"(3543264)","C","AT9TSD1","DNA/MULE-MuDR","(978)",1238,"1176",189038,""
"Nla","AL7G52290","scaffold_7_RagTag",24524253,24535346,11093,12838.75,1,24523253,24536346,2206,15.2,6.1,1.2,24531043,24531514,"(3542483)","C","AT9TSD1","DNA/MULE-MuDR","(1347)",869,"375",189038,""
"Nla","AL7G52290","scaffold_7_RagTag",24524253,24535346,11093,12838.75,1,24523253,24536346,1476,15.2,10.8,1.8,24532460,24532820,"(3541177)","C","ATREP3","DNA/Helitron","(0)",2097,"1705",189041,""
"Nla","AL7G52290","scaffold_7_RagTag",24524253,24535346,11093,12838.75,1,24523253,24536346,327,15.7,0,0,24532818,24532887,"(3541110)","C","ATREP3","DNA/Helitron","(153)",1944,"1875",189042,"*"
"Nla","AL7G52290","scaffold_7_RagTag",24524253,24535346,11093,12838.75,1,24523253,24536346,352,15.2,4.9,3.6,24532894,24532975,"(3541022)","C","ATREP3","DNA/Helitron","(411)",1686,"1604",189041,""
"Nla","AL7G52290","scaffold_7_RagTag",24524253,24535346,11093,12838.75,1,24523253,24536346,436,27.6,11.2,4.4,24533453,24533790,"(3540207)","C","ATLINE1_5","LINE/L1","(3711)",3124,"2765",189044,""
"Nla","AL7G52310","scaffold_7_RagTag",24456123,24460917,4794,5685,2,24455123,24461917,347,26.8,0,0,24455152,24455248,"(3618749)","C","ATLINE1_3A","LINE/L1","(185)",145,"49",188970,""
"Nla","AL7G52380","scaffold_7_RagTag",24489797,24495050,5253,5961.25,3,24488797,24496050,352,9.2,2.6,2.6,24488944,24489021,"(3584976)","C","ATLINE1_3A","LINE/L1","(0)",330,"253",189008,""
"Nla","AL7G52380","scaffold_7_RagTag",24489797,24495050,5253,5961.25,3,24488797,24496050,438,22.8,0,0,24489263,24489363,"(3584634)","C","ATLINE1_3A","LINE/L1","(185)",145,"45",189009,""
"Nla","AL7G52380","scaffold_7_RagTag",24489797,24495050,5253,5961.25,3,24488797,24496050,1356,13.6,9.7,2.3,24490023,24490301,"(3583696)","C","ATREP3","DNA/Helitron","(0)",2097,"1799",189011,""
"Nla","AL7G52380","scaffold_7_RagTag",24489797,24495050,5253,5961.25,3,24488797,24496050,1259,13.6,3.7,0.7,24490302,24490656,"(3583341)","C","ATREP1","DNA/Helitron","(136)",752,"312",189011,""
"Nla","AL7G52410","scaffold_7_RagTag",24933755,24942984,9229,9336.25,4,24932755,24943984,517,17.9,3.9,12.7,24932594,24932772,"(3141225)","+","ATREP11","DNA/Helitron","839",1053,"(0)",189461,""
"Nla","AL7G52410","scaffold_7_RagTag",24933755,24942984,9229,9336.25,4,24932755,24943984,562,25,3.5,8.1,24932773,24933053,"(3140944)","C","ATLINE1_3A","LINE/L1","(17)",313,"45",189462,""
"Nla","AL7G52410","scaffold_7_RagTag",24933755,24942984,9229,9336.25,4,24932755,24943984,2435,23.5,3.9,5.4,24940507,24941674,"(3132323)","+","ATHILA4D_LTR","LTR/Ty3","65",1165,"(0)",189464,""
"Nla","AL7G52380","scaffold_7_RagTag",24455960,24460961,5001,5961.25,2,24454960,24461961,347,26.8,0,0,24455152,24455248,"(3618749)","C","ATLINE1_3A","LINE/L1","(185)",145,"49",188970,""
"Nla","AL7G52410","scaffold_7_RagTag",24521911,24527752,5841,9336.25,2,24520911,24528752,422,22.8,0,0,24521883,24521983,"(3552014)","C","ATLINE1_3A","LINE/L1","(185)",145,"45",189029,""
"Nla","AL7G52410","scaffold_7_RagTag",24521911,24527752,5841,9336.25,2,24520911,24528752,1217,17.7,6.5,5.8,24522117,24522541,"(3551456)","C","ATCOPIA37_LTR","LTR/Copia","(82)",605,"8",189030,""
"Nla","AL7G52410","scaffold_7_RagTag",24557989,24563927,5938,9336.25,3,24556989,24564927,278,10.7,3.9,2.6,24557508,24557584,"(3516413)","C","ATLINE1_3A","LINE/L1","(0)",330,"253",189058,""
"Nla","AL7G52410","scaffold_7_RagTag",24557989,24563927,5938,9336.25,3,24556989,24564927,259,11.1,0,2.2,24557705,24557750,"(3516247)","C","ATLINE1_3A","LINE/L1","(179)",151,"107",189058,""
"Nla","AL7G52410","scaffold_7_RagTag",24557989,24563927,5938,9336.25,3,24556989,24564927,307,26.6,6.6,6.9,24558199,24558517,"(3515480)","C","ATLINE1_3A","LINE/L1","(0)",330,"13",189059,""
"Nla","AL7G52410","scaffold_7_RagTag",24557989,24563927,5938,9336.25,3,24556989,24564927,239,12.8,0,0,24558756,24558794,"(3515203)","C","ATLINE1_3A","LINE/L1","(185)",145,"107",189060,""
"Nla","AL7G52360","scaffold_7_RagTag",24933206,24942984,9778,10512.5,1,24932206,24943984,1073,18.7,0.7,3.1,24932197,24932461,"(3141536)","+","ATREP4","DNA/Helitron","1674",1917,"(323)",189460,""
"Nla","AL7G52360","scaffold_7_RagTag",24933206,24942984,9778,10512.5,1,24932206,24943984,517,17.9,3.9,12.7,24932594,24932772,"(3141225)","+","ATREP11","DNA/Helitron","839",1053,"(0)",189461,""
"Nla","AL7G52360","scaffold_7_RagTag",24933206,24942984,9778,10512.5,1,24932206,24943984,562,25,3.5,8.1,24932773,24933053,"(3140944)","C","ATLINE1_3A","LINE/L1","(17)",313,"45",189462,""
"Nla","AL7G52360","scaffold_7_RagTag",24933206,24942984,9778,10512.5,1,24932206,24943984,2435,23.5,3.9,5.4,24940507,24941674,"(3132323)","+","ATHILA4D_LTR","LTR/Ty3","65",1165,"(0)",189464,""
"Nla","AL7G52410","scaffold_7_RagTag",24509421,24515741,6320,9336.25,1,24508421,24516741,2301,24.9,4.5,4.1,24507616,24508821,"(3565176)","+","ATHILA4D_LTR","LTR/Ty3","1",1165,"(0)",189022,""
"Nla","AL6G37960","scaffold_6_RagTag",12107690,12110505,2815,3478.75,1,12106690,12111505,277,31.1,5.6,5.3,12106728,12107049,"(14163486)","+","ATLINE2","LINE/L1","4991",5313,"(5)",134656,""
"Nla","AL6G37970","scaffold_6_RagTag",12107693,12108948,1255,1582.5,1,12106693,12109948,277,31.1,5.6,5.3,12106728,12107049,"(14163486)","+","ATLINE2","LINE/L1","4991",5313,"(5)",134656,""
"Nla","AL8G21140","scaffold_8_RagTag",11640560,11642820,2260,3598.75,1,11639560,11643820,1694,13,0,2.7,11643393,11643693,"(11335340)","+","TE_00000859","DNA/Helitron","3099",3391,"(2379)",212162,""
"Nla","AL8G21140","scaffold_8_RagTag",11640560,11642820,2260,3598.75,1,11639560,11643820,233,15,0,0,11643702,11643741,"(11335292)","+","TE_00000859","DNA/Helitron","3459",3498,"(2272)",212163,""
"Nla","AL6G30020","scaffold_6_RagTag",7854469,7856356,1887,2830,1,7853469,7857356,2571,26.2,0.3,0.3,7852790,7853474,"(18417061)","C","TAT1_ATH","LTR/Ty3","(2275)",1685,"1001",130809,""
"Nla","AL6G30020","scaffold_6_RagTag",7854469,7856356,1887,2830,1,7853469,7857356,973,27.8,6.4,1.6,7853723,7854128,"(18416407)","C","TAT1_ATH","LTR/Ty3","(3199)",761,"337",130809,""
"Nla","AL6G30070","scaffold_6_RagTag",7868718,7871395,2677,3367.5,1,7867718,7872395,264,10.2,0,0,7871887,7871945,"(18398590)","+","ATLINE1_3A","LINE/L1","270",328,"(2)",130810,""
"Nla","AL2G11060","scaffold_2_RagTag",459034,460533,1499,1902.5,1,458034,461533,299,20,11,1,461306,461396,"(22174418)","C","ATREP10D","DNA/Helitron","(677)",100,"1",28331,""
"Nla","AL2G15130","scaffold_2_RagTag",2483111,2485195,2084,3092.5,1,2482111,2486195,9812,29.2,2.8,2.9,2478635,2482726,"(20153088)","C","ATCOPIA65_I","LTR/Copia","(1)",4164,"74",30019,""
"Nla","AL2G15130","scaffold_2_RagTag",2483111,2485195,2084,3092.5,1,2482111,2486195,593,15.1,5.1,8.3,2482804,2483099,"(20152715)","C","ATCOPIA64LTR","LTR/Copia","(5)",299,"1",30020,""
"Nla","AL3G47160","scaffold_3_RagTag",21680557,21686675,6118,8081.25,1,21679557,21687675,405,30.8,2.5,5.1,21683839,21684078,"(5526377)","+","ATCOPIA90_I","LTR/Copia","526",759,"(4128)",80738,""
"Nla","AL3G47160","scaffold_3_RagTag",21680557,21686675,6118,8081.25,1,21679557,21687675,423,22.7,1.9,6.5,21687337,21687496,"(5522959)","+","ATGP2NLTR","LTR/Ty3","1",153,"(1880)",80744,""
"Nla","AL3G47160","scaffold_3_RagTag",21680557,21686675,6118,8081.25,1,21679557,21687675,859,11.6,0.7,3.4,21687541,21687692,"(5522763)","+","ATGP2NLTR","LTR/Ty3","60",207,"(1826)",80745,""
"Nla","AL1G59840","scaffold_1_RagTag",26431215,26432874,1659,1685,1,26430215,26433874,287,24.6,0,3.6,26430237,26430350,"(2555151)","C","HELITRONY3","DNA/Helitron","(5056)",110,"1",26026,""
"Nla","AL1G59840","scaffold_1_RagTag",26431215,26432874,1659,1685,1,26430215,26433874,585,15.7,6.4,5.7,26432251,26432476,"(2553025)","C","ATCOPIA45LTR","LTR/Copia","(3)",301,"59",26028,""
"Nla","AL1G59840","scaffold_1_RagTag",26431215,26432874,1659,1685,1,26430215,26433874,1253,14.9,6.8,11.4,26433762,26434155,"(2551346)","C","TE_00001458_INT","LTR/unknown","(102)",936,"559",26029,""
"Nla","AL6G46350","scaffold_6_RagTag",22485064,22486147,1083,1386.25,1,22484064,22487147,689,16.7,2.8,2,22484636,22484879,"(3785656)","+","HELITRONY1C","DNA/Helitron","2138",2336,"(722)",152602,""
"Nla","AL6G46350","scaffold_6_RagTag",22485064,22486147,1083,1386.25,1,22484064,22487147,464,15.9,5.5,4.1,22484880,22485063,"(3785472)","+","ATREP5","DNA/Helitron","2313",2386,"(0)",152603,""
"Nla","AL6G46350","scaffold_6_RagTag",22485064,22486147,1083,1386.25,1,22484064,22487147,229,19.7,0,5.9,22485026,22485079,"(3785456)","C","HELITRONY1A","DNA/Helitron","(2)",1346,"1296",152604,"*"
"Nla","AL6G46470","scaffold_6_RagTag",22548972,22550311,1339,1615,1,22547972,22551311,526,25.4,4,0,22548591,22548767,"(3721768)","+","ATLINE1_1","LINE/L1","5668",5851,"(0)",152657,""
"Nla","AL7G50290","scaffold_7_RagTag",25715309,25715571,262,328.75,1,25714309,25716571,463,13.6,0,1.1,25715080,25715168,"(2358829)","C","HELITRONY3","DNA/Helitron","(5078)",88,"1",190173,""
"Nla","AL7G50960","scaffold_7_RagTag",25715205,25716067,862,1047.5,1,25714205,25717067,463,13.6,0,1.1,25715080,25715168,"(2358829)","C","HELITRONY3","DNA/Helitron","(5078)",88,"1",190173,""
"Nla","AL7G51070","scaffold_7_RagTag",25715205,25716074,869,943.75,1,25714205,25717074,463,13.6,0,1.1,25715080,25715168,"(2358829)","C","HELITRONY3","DNA/Helitron","(5078)",88,"1",190173,""
"Nla","AL1G35130","scaffold_1_RagTag",9792391,9792720,329,412.5,1,9791391,9793720,1018,16.4,1.4,1.4,9792083,9792304,"(19193197)","+","Copia-1_AT-LTR","LTR/Copia","1",222,"(8)",5991,""
"Nla","AL1G35270","scaffold_1_RagTag",9792400,9792651,251,402.5,1,9791400,9793651,1018,16.4,1.4,1.4,9792083,9792304,"(19193197)","+","Copia-1_AT-LTR","LTR/Copia","1",222,"(8)",5991,""
"Nla","AL2G11070","scaffold_2_RagTag",484289,485811,1522,1901.25,1,483289,486811,1268,15.1,9.7,2.3,483146,483424,"(22152390)","C","ATREP3","DNA/Helitron","(0)",2097,"1799",28350,""
"Nla","AL2G11070","scaffold_2_RagTag",484289,485811,1522,1901.25,1,483289,486811,1128,13.2,8,0.6,483438,483766,"(22152048)","C","ATREP1","DNA/Helitron","(136)",752,"312",28350,""
"Nla","AL2G11960","scaffold_2_RagTag",14610298,14611772,1474,1953.75,1,14609298,14612772,613,17.2,8.8,4.9,14609467,14609704,"(8026110)","+","TE_00000991_LTR","LTR/unknown","1",247,"(344)",43713,""
"Nla","AL2G11960","scaffold_2_RagTag",14610298,14611772,1474,1953.75,1,14609298,14612772,583,16.4,6.4,5.3,14609852,14610038,"(8025776)","+","TE_00000991_LTR","LTR/unknown","396",584,"(7)",43713,""
"Nla","AL6G43560","scaffold_6_RagTag",20946344,20948061,1717,1978.75,1,20945344,20949061,1535,33.1,2.8,3.4,20944512,20945618,"(5324917)","C","ATLINEIII","LINE/unknown","(442)",4966,"3866",151306,""
"Nla","AL8G19400","scaffold_8_RagTag",5785040,5785419,379,473.75,1,5784040,5786419,397,20.9,1.8,1.8,5784215,5784326,"(17194707)","C","ATLINE1A","LINE/unknown","(0)",2254,"2143",197713,""
"Nla","AL8G19430","scaffold_8_RagTag",5836921,5837295,374,477.5,4,5835921,5838295,2322,10.6,0,1.2,5837631,5837966,"(17141067)","C","ATCOPIN_LTR","LTR/unknown","(0)",356,"25",197766,""
"Nla","AL8G19452","scaffold_8_RagTag",5836921,5837301,380,476.25,4,5835921,5838301,2322,10.6,0,1.2,5837631,5837966,"(17141067)","C","ATCOPIN_LTR","LTR/unknown","(0)",356,"25",197766,""
"NT1_v2","AL1G24190","scaffold_1",5307081,5309682,2601,3190,1,5306081,5310682,2916,27.5,1.2,1.6,5309777,5310814,"(23383439)","+","ATLINE1_2","LINE/L1","4781",5814,"(0)",3138,""
"NT1_v2","AL2G11830","scaffold_2",998704,1000667,1963,2717.5,1,997704,1001667,844,22.3,6.6,9.3,1001478,1001917,"(19625811)","C","ATLANTYS2_LTR","LTR/Ty3","(0)",804,"376",26948,""
"NT1_v2","AL2G12780","scaffold_2",1407357,1409665,2308,3003.75,1,1406357,1410665,1235,13.1,24.9,4.2,1409831,1410121,"(19217607)","C","ATREP4","DNA/Helitron","(492)",2049,"1652",27275,""
"NT1_v2","AL2G12780","scaffold_2",1407357,1409665,2308,3003.75,1,1406357,1410665,530,17.2,2.2,3.2,1410368,1410541,"(19217187)","C","ATREP11A","DNA/Helitron","(550)",338,"1",27277,""
"NT1_v2","AL2G12790","scaffold_2",1414900,1417024,2124,2817.5,1,1413900,1418024,2219,34.6,2.6,2.6,1412160,1414014,"(19213714)","C","ATLINE1_9","LINE/unknown","(1302)",4257,"1465",27280,""
"NT1_v2","AL2G12790","scaffold_2",1414900,1417024,2124,2817.5,1,1413900,1418024,409,26,1.8,2.7,1413876,1414058,"(19213670)","C","ATLINE1_4","LINE/L1","(3055)",3645,"3547",27281,"*"
"NT1_v2","AL2G12790","scaffold_2",1414900,1417024,2124,2817.5,1,1413900,1418024,301,34.4,1.6,1.6,1414321,1414506,"(19213222)","C","ATLINE1_4","LINE/L1","(3466)",2204,"2019",27281,""
"NT1_v2","AL2G12810","scaffold_2",1423333,1425835,2502,3071.25,1,1422333,1426835,684,17.2,7.3,9.9,1422262,1422541,"(19205187)","+","HELITRONY3","DNA/Helitron","1463",1859,"(3307)",27287,""
"NT1_v2","AL2G12810","scaffold_2",1423333,1425835,2502,3071.25,1,1422333,1426835,627,14.6,3.2,11.5,1422592,1422807,"(19204921)","+","HELITRONY3","DNA/Helitron","1687",1886,"(3280)",27289,""
"NT1_v2","AL2G13150","scaffold_2",1428027,1429961,1934,2767.5,1,1427027,1430961,252,27.1,2.7,1.4,1426888,1427033,"(19200695)","C","HELITRONY3","DNA/Helitron","(4140)",1026,"879",27290,""
"NT1_v2","AL4G23730","scaffold_4",14874070,14875285,1215,1702.5,1,14873070,14876285,566,10.3,4.2,3.3,14873151,14873270,"(9807269)","C","ATCOPIA30_I","LTR/Copia","(2854)",1015,"895",112779,"*"
"NT1_v2","AL4G23730","scaffold_4",14874070,14875285,1215,1702.5,1,14873070,14876285,2322,6.2,2,6,14873187,14873530,"(9807009)","C","AtSB6","SINE/tRNA","(2)",331,"1",112780,""
"NT1_v2","AL4G23910","scaffold_4",14951409,14953887,2478,3020,1,14950409,14954887,22822,19,0.6,0.9,14946430,14950739,"(9729800)","C","ATCOPIA9I","LTR/Copia","(3)",4297,"1",112816,""
"NT1_v2","AL4G23910","scaffold_4",14951409,14953887,2478,3020,1,14950409,14954887,1196,21.1,5.8,5.2,14950740,14951120,"(9729419)","C","ATCOPIA9LTR","LTR/Copia","(0)",383,"1",112817,""
"NT1_v2","AL4G23910","scaffold_4",14951409,14953887,2478,3020,1,14950409,14954887,723,22.1,7,6,14951121,14951409,"(9729130)","+","TE_00000438_LTR","LTR/Gypsy","32",323,"(0)",112818,""
"NT1_v2","AL4G23920","scaffold_4",14958911,14961127,2216,2568.75,1,14957911,14962127,453,25.2,0,1.7,14958147,14958258,"(9722281)","C","ATRAN","LTR/unknown","(10)",350,"241",112821,""
"NT1_v2","AL4G23920","scaffold_4",14958911,14961127,2216,2568.75,1,14957911,14962127,531,9.5,0,0,14958259,14958332,"(9722207)","C","TE_00001458_INT","LTR/unknown","(1)",1037,"964",112822,""
"NT1_v2","AL4G23920","scaffold_4",14958911,14961127,2216,2568.75,1,14957911,14962127,725,8.6,2.9,0,14958351,14958455,"(9722084)","C","TE_00001458_INT","LTR/unknown","(0)",1038,"931",112822,""
"NT1_v2","AL4G23920","scaffold_4",14958911,14961127,2216,2568.75,1,14957911,14962127,488,23.5,0,10.8,14958425,14958567,"(9721972)","C","ATRAN","LTR/unknown","(226)",134,"6",112821,"*"
"NT1_v2","AL84U10010","scaffold_4",14916476,14918406,1930,2850,1,14915476,14919406,828,20,4.2,10.5,14915147,14915911,"(9764628)","+","ATREP5","DNA/Helitron","248",1757,"(340)",112802,""
"NT1_v2","AL7G47550","scaffold_3",27573856,27575821,1965,2902.5,1,27572856,27576821,4586,13.7,3.4,3.6,27572698,27573560,"(106201)","+","ATGP6I","LTR/Ty3","1",861,"(0)",85427,""
"NT1_v2","AL7G47570","scaffold_7",25712207,25719191,6984,8720,1,25711207,25720191,739,15.5,0.6,11.7,25719701,25719861,"(557836)","+","TE_00000295","DNA/Helitron","566",710,"(749)",197225,""
"NT1_v2","AL7G47570","scaffold_7",25712207,25719191,6984,8720,1,25711207,25720191,772,15.5,4.4,1.2,25719875,25720151,"(557546)","C","ATREP11","DNA/Helitron","(322)",989,"464",197226,""
"NT1_v2","AL7G47870","scaffold_7",25600736,25604004,3268,4371.25,1,25599736,25605004,307,20.6,0,0,25599936,25600003,"(677694)","+","TE_00001072_LTR","LTR/Gypsy","16",83,"(55)",197142,""
"NT1_v2","AL3G46810","scaffold_3",22927637,22928479,842,1053.75,1,22926637,22929479,398,31.2,2.3,9.2,22928728,22929076,"(4750685)","C","ATLINE1_11","LINE/unknown","(0)",5524,"5198",81511,""
"NT1_v2","AL3G46820","scaffold_3",22919822,22920079,257,388.75,1,22918822,22921079,1210,29.2,4.7,4.1,22918454,22918981,"(4760780)","C","ATCOPIA14I","LTR/Copia","(2)",4688,"4158",81490,""
"NT1_v2","AL7G45500","scaffold_7",21723838,21724668,830,1048.75,1,21722838,21725668,272,25.7,0,1.4,21725641,21725711,"(4551986)","C","ATCOPIA58_I","LTR/Copia","(4730)",71,"2",193622,""
"NT1_v2","AL8G13580","scaffold_8",1782055,1787838,5783,8052.5,1,1781055,1788838,704,32.1,1.6,2.2,1788396,1788761,"(19626027)","C","ATLINE1_10A","LINE/L1","(6)",5664,"5301",198970,""
"NT1_v2","AL7G34270","scaffold_7",9930551,9933815,3264,4132.5,1,9929551,9934815,448,15,6.5,6.5,9934541,9934647,"(16343050)","C","ATREP5","DNA/Helitron","(192)",2194,"2107",176253,""
"NT1_v2","AL7G34280","scaffold_7",9935143,9936839,1696,2120,1,9934143,9937839,448,15,6.5,6.5,9934541,9934647,"(16343050)","C","ATREP5","DNA/Helitron","(192)",2194,"2107",176253,""
"NT1_v2","AL496U10020","scaffold_6",19407599,19408604,1005,1278.75,2,19406599,19409604,598,13.8,2.4,11.3,19409149,19409312,"(6344806)","C","ATREP20","DNA/Helitron","(0)",2144,"1994",164387,""
"NT1_v2","AL6G41670","scaffold_6",25002250,25002891,641,987.5,3,25001250,25003891,311,23.2,0,0,25001268,25001336,"(752782)","C","HELITRON5","DNA/Helitron","(4949)",7546,"7478",169144,""
"NT1_v2","AL6G41670","scaffold_6",25002250,25002891,641,987.5,3,25001250,25003891,990,18.6,4.8,2.3,25003755,25004158,"(749960)","C","ATREP3","DNA/Helitron","(280)",1817,"1338",169148,""
"NT1_v2","AL6G41670","scaffold_6",19407967,19408650,683,987.5,2,19406967,19409650,598,13.8,2.4,11.3,19409149,19409312,"(6344806)","C","ATREP20","DNA/Helitron","(0)",2144,"1994",164387,""
"NT1_v2","AL5G18800","scaffold_5",4587669,4588773,1104,1381.25,1,4586669,4589773,2216,20.3,2.8,7.3,4586121,4586876,"(19054240)","C","ATCOPIA76LTR","LTR/Copia","(0)",724,"1",123536,""
"NT1_v2","AL6G41690","scaffold_6",25002250,25003346,1096,1416.25,3,25001250,25004346,311,23.2,0,0,25001268,25001336,"(752782)","C","HELITRON5","DNA/Helitron","(4949)",7546,"7478",169144,""
"NT1_v2","AL6G41690","scaffold_6",25002250,25003346,1096,1416.25,3,25001250,25004346,990,18.6,4.8,2.3,25003755,25004158,"(749960)","C","ATREP3","DNA/Helitron","(280)",1817,"1338",169148,""
"NT1_v2","AL6G41690","scaffold_6",19407517,19408650,1133,1416.25,2,19406517,19409650,598,13.8,2.4,11.3,19409149,19409312,"(6344806)","C","ATREP20","DNA/Helitron","(0)",2144,"1994",164387,""
"NT1_v2","AL6G41700","scaffold_6",25002250,25003347,1097,1418.75,3,25001250,25004347,311,23.2,0,0,25001268,25001336,"(752782)","C","HELITRON5","DNA/Helitron","(4949)",7546,"7478",169144,""
"NT1_v2","AL6G41700","scaffold_6",25002250,25003347,1097,1418.75,3,25001250,25004347,990,18.6,4.8,2.3,25003755,25004158,"(749960)","C","ATREP3","DNA/Helitron","(280)",1817,"1338",169148,""
"NT1_v2","AL6G41700","scaffold_6",19407515,19408650,1135,1418.75,2,19406515,19409650,598,13.8,2.4,11.3,19409149,19409312,"(6344806)","C","ATREP20","DNA/Helitron","(0)",2144,"1994",164387,""
"NT1_v2","AL6G51840","scaffold_6",25002226,25003340,1114,1392.5,3,25001226,25004340,311,23.2,0,0,25001268,25001336,"(752782)","C","HELITRON5","DNA/Helitron","(4949)",7546,"7478",169144,""
"NT1_v2","AL6G51840","scaffold_6",25002226,25003340,1114,1392.5,3,25001226,25004340,990,18.6,4.8,2.3,25003755,25004158,"(749960)","C","ATREP3","DNA/Helitron","(280)",1817,"1338",169148,""
"NT1_v2","AL6G51840","scaffold_6",19407523,19408604,1081,1392.5,2,19406523,19409604,598,13.8,2.4,11.3,19409149,19409312,"(6344806)","C","ATREP20","DNA/Helitron","(0)",2144,"1994",164387,""
"NT1_v2","AL6G51870","scaffold_6",25002250,25003376,1126,1465,3,25001250,25004376,311,23.2,0,0,25001268,25001336,"(752782)","C","HELITRON5","DNA/Helitron","(4949)",7546,"7478",169144,""
"NT1_v2","AL6G51870","scaffold_6",25002250,25003376,1126,1465,3,25001250,25004376,990,18.6,4.8,2.3,25003755,25004158,"(749960)","C","ATREP3","DNA/Helitron","(280)",1817,"1338",169148,""
"NT1_v2","AL6G51870","scaffold_6",25002250,25003376,1126,1465,3,25001250,25004376,483,17.3,11.9,1.7,25004362,25004520,"(749598)","C","ATREP11A","DNA/Helitron","(828)",175,"1",169149,""
"NT1_v2","AL6G51870","scaffold_6",19407489,19408652,1163,1465,2,19406489,19409652,598,13.8,2.4,11.3,19409149,19409312,"(6344806)","C","ATREP20","DNA/Helitron","(0)",2144,"1994",164387,""
"NT1_v2","AL2G29280","scaffold_2",15582264,15585839,3575,4270,1,15581264,15586839,353,19.7,1.2,12.6,15581357,15581524,"(5046204)","C","ATREP10D","DNA/Helitron","(272)",505,"355",41877,""
"NT1_v2","AL2G29370","scaffold_2",15640197,15640786,589,780,1,15639197,15641786,4372,9.1,9.5,2,15638700,15639448,"(4988280)","+","TE_00000144_LTR","LTR/unknown","1",804,"(0)",41919,""
"NT1_v2","AL7G51140","scaffold_7",23914857,23915660,803,1003.75,1,23913857,23916660,376,13.3,5.3,4.2,23915859,23915952,"(2361745)","C","ATCOPIA30_I","LTR/Copia","(2880)",989,"895",195655,"*"
"NT1_v2","AL7G51140","scaffold_7",23914857,23915660,803,1003.75,1,23913857,23916660,1708,15.4,2.1,7.8,23915879,23916217,"(2361480)","C","AtSB6","SINE/tRNA","(12)",321,"1",195656,""
"NT1_v2","AL1G47530","scaffold_1",15881534,15882435,901,1127.5,1,15880534,15883435,724,32.5,2,2.3,15880110,15880553,"(12813700)","+","ATCOPIA13I","LTR/Copia","4156",4598,"(0)",10524,""
"NT1_v2","AL3G41080","scaffold_3",12842469,12844303,1834,1937.5,1,12841469,12845303,502,13.2,0,3.8,12841491,12841600,"(14838161)","C","ATCOPIA30_I","LTR/Copia","(2869)",1000,"895",53758,"*"
"NT1_v2","AL3G41080","scaffold_3",12842469,12844303,1834,1937.5,1,12841469,12845303,2230,8.6,2,6.3,12841515,12841861,"(14837900)","C","AtSB6","SINE/tRNA","(0)",333,"1",53759,""
"NT1_v2","AL3G41080","scaffold_3",12842469,12844303,1834,1937.5,1,12841469,12845303,272,17.3,4.9,0,12841865,12841945,"(14837816)","+","TE_00001617","DNA/Helitron","506",590,"(0)",53760,""
