"","assembly","gene","scaffold","start","end","length","max_length","copy"
"3786","GCA_946406595.1_BANI-C-12.PacbioHiFiAssembly_genomic","AT1G67320","OX291576.1",29302851,29306673,3822,4778.75,1
"3886","GCA_946406595.1_BANI-C-12.PacbioHiFiAssembly_genomic","AT2G44950","OX291577.1",21830560,21837039,6479,8097.5,1
"3986","GCA_946406595.1_BANI-C-12.PacbioHiFiAssembly_genomic","AT5G24520","OX291580.1",8408347,8410877,2530,3163.75,1
"4086","GCA_946406595.1_BANI-C-12.PacbioHiFiAssembly_genomic","AT5G56890","OX291580.1",27260782,27266376,5594,6991.25,1
"41123","GCA_946406595.1_BANI-C-12.PacbioHiFiAssembly_genomic","AT1G24460","OX291576.1",8595311,8602086,6775,8472.5,1
"42100","GCA_946406595.1_BANI-C-12.PacbioHiFiAssembly_genomic","AT2G28800","OX291577.1",15637373,15640620,3247,4060,1
"4336","GCA_946406595.1_BANI-C-12.PacbioHiFiAssembly_genomic","AT5G13940","OX291580.1",4512150,4517640,5490,6863.75,1
"4572","GCA_946406595.1_BANI-C-12.PacbioHiFiAssembly_genomic","AT1G19220","OX291576.1",6596958,6602400,5442,6813.75,1
"4683","GCA_946406595.1_BANI-C-12.PacbioHiFiAssembly_genomic","AT5G01220","OX291580.1",82691,86266,3575,4468.75,1
"4786","GCA_946406595.1_BANI-C-12.PacbioHiFiAssembly_genomic","AT1G02460","OX291576.1",507886,510691,2805,3507.5,1
"4886","GCA_946406595.1_BANI-C-12.PacbioHiFiAssembly_genomic","AT1G04110","OX291576.1",1064594,1067106,2512,3141.25,1
"4986","GCA_946406595.1_BANI-C-12.PacbioHiFiAssembly_genomic","AT4G01880","OX291579.1",1636333,1638605,2272,2842.5,1
"5073","GCA_946406595.1_BANI-C-12.PacbioHiFiAssembly_genomic","AT2G24430","OX291577.1",13670032,13673147,3115,3911.25,1
"5151","GCA_946406595.1_BANI-C-12.PacbioHiFiAssembly_genomic","AT5G47870","OX291580.1",23678106,23679607,1501,1877.5,1
"1302","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT2G27810","OX291582.1",13621502,13625772,4270,5322.5,1
"2302","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT5G40530","OX291585.1",20664029,20665896,1867,2313.75,1
"3302","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT3G26115","OX291583.1",9538870,9541099,2229,2787.5,1
"4300","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT1G26750","OX291581.1",9100526,9101943,1417,1772.5,1
"595","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT4G17540","OX291584.1",14787378,14789372,1994,2493.75,1
"687","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT4G23950","OX291584.1",17428451,17430951,2500,3126.25,1
"787","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT2G38360","OX291582.1",17830516,17831794,1278,1598.75,1
"887","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT3G11090","OX291583.1",3475389,3476315,926,1158.75,1
"987","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT5G24890","OX291585.1",8625311,8627059,1748,2190,1
"1087","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT5G27970","OX291585.1",10099118,10110454,11336,14170,1
"11126","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT1G49590","OX291581.1",21980418,21982407,1989,2487.5,1
"12103","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT5G46910","OX291585.1",23474536,23479576,5040,6301.25,1
"1387","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT1G77300","OX291581.1",32756418,32765936,9518,11916.25,1
"1487","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT2G15560","OX291582.1",8493108,8495456,2348,2937.5,1
"1587","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT3G27310","OX291583.1",10085222,10087376,2154,2693.75,1
"1687","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT5G42950","OX291585.1",21730039,21737148,7109,8893.75,1
"1787","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT5G47380","OX291585.1",23647800,23651178,3378,4223.75,1
"1887","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT3G06035","OX291583.1",1831785,1833190,1405,1757.5,1
"1987","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT2G38310","OX291582.1",17811015,17812453,1438,1798.75,1
"2087","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT1G27460","OX291581.1",9377685,9380862,3177,3908.75,1
"21126","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT2G45320","OX291582.1",20438959,20441040,2081,2602.5,1
"22103","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT1G30480","OX291581.1",10632971,10635659,2688,3380,1
"2387","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT3G13840","OX291583.1",4532963,4534711,1748,2186.25,1
"2487","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT5G38520","OX291585.1",19744823,19746963,2140,2678.75,1
"2587","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT2G22260","OX291582.1",11213053,11215781,2728,3305,1
"2687","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT1G49470","OX291581.1",21938577,21939864,1287,1608.75,1
"2787","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT1G70560","OX291581.1",30323698,30326498,2800,3497.5,1
"2887","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT3G10985","OX291583.1",3442324,3443712,1388,1805,1
"2987","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT4G36390","OX291584.1",22179358,22182032,2674,3343.75,1
"3087","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT4G34270","OX291584.1",21386530,21388975,2445,3075,1
"31126","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT5G50000","OX291585.1",24770669,24773468,2799,3497.5,1
"32103","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT1G30580","OX291581.1",10673703,10677663,3960,4953.75,1
"3386","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT1G20070","OX291581.1",6903595,6904751,1156,1446.25,1
"3486","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT3G25440","OX291583.1",9233789,9235605,1816,2273.75,1
"3587","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT5G43680","OX291585.1",22025750,22027605,1855,2321.25,1
"3687","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT1G67320","OX291581.1",28907790,28911613,3823,4778.75,1
"3787","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT2G44950","OX291582.1",20302580,20309059,6479,8097.5,1
"3887","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT5G24520","OX291585.1",8438515,8441045,2530,3163.75,1
"3987","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT5G56890","OX291585.1",27388904,27394496,5592,6991.25,1
"4087","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT1G24460","OX291581.1",8580357,8587132,6775,8472.5,1
"41124","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT2G28800","OX291582.1",14126430,14129677,3247,4060,1
"42101","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT5G13940","OX291585.1",4499641,4505131,5490,6863.75,1
"4573","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT1G19220","OX291581.1",6573986,6579432,5446,6813.75,1
"4684","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT5G01220","OX291585.1",87233,90812,3579,4468.75,1
"4787","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT1G02460","OX291581.1",512161,514979,2818,3507.5,1
"4887","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT1G04110","OX291581.1",1068548,1071060,2512,3141.25,1
"4987","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT4G01880","OX291584.1",924870,927149,2279,2842.5,1
"5074","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT2G24430","OX291582.1",12153353,12156482,3129,3911.25,1
"5152","GCA_946406625.1_IP-Hom-4.9546.PacbioHiFiAssembly_genomic","AT5G47870","OX291585.1",23816071,23817573,1502,1877.5,1
"1303","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT2G27810","OX291591.1",15033530,15037800,4270,5322.5,1
"2303","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT5G40530","OX291594.1",19790577,19792444,1867,2313.75,1
"3303","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT3G26115","OX291592.1",9564708,9566937,2229,2787.5,1
"4301","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT1G26750","OX291590.1",9083372,9084789,1417,1772.5,1
"596","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT4G17540","OX291593.1",12997539,12999533,1994,2493.75,1
"688","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT4G23950","OX291593.1",15583463,15585963,2500,3126.25,1
"788","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT2G38360","OX291591.1",19264342,19265620,1278,1598.75,1
"888","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT3G11090","OX291592.1",3493586,3494512,926,1158.75,1
"988","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT5G24890","OX291594.1",8557665,8559415,1750,2190,1
"1088","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT5G27970","OX291594.1",9999355,10010690,11335,14170,1
"11127","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT1G49590","OX291590.1",21987291,21989280,1989,2487.5,1
"12104","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT5G46910","OX291594.1",22593955,22598992,5037,6301.25,1
"1388","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT1G77300","OX291590.1",32514890,32524414,9524,11916.25,1
"1488","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT2G15560","OX291591.1",9930580,9932898,2318,2937.5,1
"1588","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT3G27310","OX291592.1",10101486,10103639,2153,2693.75,1
"1688","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT5G42950","OX291594.1",20802980,20810096,7116,8893.75,1
"1788","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT5G47380","OX291594.1",22771634,22775012,3378,4223.75,1
"1888","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT3G06035","OX291592.1",1827224,1828626,1402,1757.5,1
"1988","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT2G38310","OX291591.1",19244897,19246337,1440,1798.75,1
"2088","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT1G27460","OX291590.1",9368593,9371719,3126,3908.75,1
"21127","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT2G45320","OX291591.1",21866743,21868823,2080,2602.5,1
"22104","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT1G30480","OX291590.1",10605523,10608122,2599,3380,1
"2388","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT3G13840","OX291592.1",4555037,4556785,1748,2186.25,1
"2488","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT5G38520","OX291594.1",18958148,18960290,2142,2678.75,1
"2588","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT2G22260","OX291591.1",12619826,12622469,2643,3305,1
"2688","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT1G49470","OX291590.1",21932998,21934284,1286,1608.75,1
"2788","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT1G70560","OX291590.1",30060978,30063777,2799,3497.5,1
"2888","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT3G10985","OX291592.1",3460202,3461645,1443,1805,1
"2988","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT4G36390","OX291593.1",20481489,20484161,2672,3343.75,1
"3088","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT4G34270","OX291593.1",19686519,19688964,2445,3075,1
"31127","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT5G50000","OX291594.1",23894174,23896970,2796,3497.5,1
"32104","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT1G30580","OX291590.1",10646187,10650144,3957,4953.75,1
"3387","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT1G20070","OX291590.1",6937456,6938612,1156,1446.25,1
"3487","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT3G25440","OX291592.1",9248999,9250817,1818,2273.75,1
"3588","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT5G43680","OX291594.1",21120160,21122004,1844,2321.25,1
"3688","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT1G67320","OX291590.1",28665919,28669741,3822,4778.75,1
"3788","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT2G44950","OX291591.1",21727701,21734178,6477,8097.5,1
"3888","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT5G24520","OX291594.1",8371687,8374217,2530,3163.75,1
"3988","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT5G56890","OX291594.1",26521382,26526960,5578,6991.25,1
"4088","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT1G24460","OX291590.1",8586676,8593452,6776,8472.5,1
"41125","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT2G28800","OX291591.1",15544275,15547522,3247,4060,1
"42102","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT5G13940","OX291594.1",4489156,4494646,5490,6863.75,1
"4788","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT1G19220","OX291590.1",6613792,6619249,5457,6813.75,1
"4888","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT5G01220","OX291594.1",82021,85596,3575,4468.75,1
"4988","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT1G02460","OX291590.1",511099,513910,2811,3507.5,1
"5075","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT1G04110","OX291590.1",1081590,1084102,2512,3141.25,1
"5153","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT4G01880","OX291593.1",852354,854632,2278,2842.5,1
"5222","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT2G24430","OX291591.1",13570993,13574106,3113,3911.25,1
"5313","GCA_946406735.1_BARA-C-3.PacbioHiFiAssembly_genomic","AT5G47870","OX291594.1",22934697,22936198,1501,1877.5,1
"1304","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT2G27810","OX291596.1",16382938,16387192,4254,5322.5,1
"2304","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT5G40530","OX291599.1",22609097,22610964,1867,2313.75,1
"3304","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT3G26115","OX291597.1",9644142,9646239,2097,2787.5,1
"4302","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT1G26750","OX291595.1",9196174,9197591,1417,1772.5,1
"597","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT4G17540","OX291598.1",16218076,16220070,1994,2493.75,1
"689","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT4G23950","OX291598.1",19037675,19040175,2500,3126.25,1
"789","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT2G38360","OX291596.1",20654941,20656219,1278,1598.75,1
"889","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT3G11090","OX291597.1",3565680,3566606,926,1158.75,1
"989","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT5G24890","OX291599.1",8636393,8638149,1756,2190,1
"1089","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT5G27970","OX291599.1",10105233,10116568,11335,14170,1
"11128","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT1G49590","OX291595.1",22456338,22458327,1989,2487.5,1
"12105","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT5G46910","OX291599.1",25422546,25427582,5036,6301.25,1
"1389","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT1G77300","OX291595.1",33253264,33262793,9529,11916.25,1
"1489","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT2G15560","OX291596.1",11238724,11241072,2348,2937.5,1
"1589","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT3G27310","OX291597.1",10193241,10195395,2154,2693.75,1
"1689","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT5G42950","OX291599.1",23650709,23657820,7111,8893.75,1
"1789","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT5G47380","OX291599.1",25597140,25600514,3374,4223.75,1
"1889","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT3G06035","OX291597.1",1829660,1831065,1405,1757.5,1
"1989","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT2G38310","OX291596.1",20635530,20636968,1438,1798.75,1
"2089","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT1G27460","OX291595.1",9483728,9486890,3162,3908.75,1
"21128","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT2G45320","OX291596.1",23299153,23301234,2081,2602.5,1
"22105","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT1G30480","OX291595.1",10756006,10758702,2696,3380,1
"2389","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT3G13840","OX291597.1",4651514,4653262,1748,2186.25,1
"2489","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT5G38520","OX291599.1",21741328,21743455,2127,2678.75,1
"2589","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT2G22260","OX291596.1",13989969,13992612,2643,3305,1
"2689","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT1G49470","OX291595.1",22414597,22415883,1286,1608.75,1
"2789","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT1G70560","OX291595.1",30806663,30809466,2803,3497.5,1
"2889","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT3G10985","OX291597.1",3528935,3530375,1440,1805,1
"2989","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT4G36390","OX291598.1",24008184,24010873,2689,3343.75,1
"3089","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT4G34270","OX291598.1",23217640,23220085,2445,3075,1
"31128","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT5G50000","OX291599.1",26736385,26739186,2801,3497.5,1
"32105","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT1G30580","OX291595.1",10796681,10800640,3959,4953.75,1
"3388","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT1G20070","OX291595.1",7012341,7013497,1156,1446.25,1
"3488","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT3G25440","OX291597.1",9335062,9336861,1799,2273.75,1
"3589","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT5G43680","OX291599.1",23947268,23949123,1855,2321.25,1
"3689","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT1G67320","OX291595.1",29368857,29372679,3822,4778.75,1
"3789","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT2G44950","OX291596.1",23163364,23169842,6478,8097.5,1
"3889","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT5G24520","OX291599.1",8432807,8435337,2530,3163.75,1
"3989","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT5G56890","OX291599.1",29377505,29383087,5582,6991.25,1
"4089","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT1G24460","OX291595.1",8690034,8696809,6775,8472.5,1
"41126","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT2G28800","OX291596.1",16891813,16895042,3229,4060,1
"42103","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT5G13940","OX291599.1",4488570,4494024,5454,6863.75,1
"4574","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT1G19220","OX291595.1",6693357,6698785,5428,6813.75,1
"4685","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT5G01220","OX291599.1",83375,86964,3589,4468.75,1
"4789","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT1G02460","OX291595.1",516116,518912,2796,3507.5,1
"4889","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT1G04110","OX291595.1",1083916,1086428,2512,3141.25,1
"4989","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT4G01880","OX291598.1",1560686,1562959,2273,2842.5,1
"5076","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT2G24430","OX291596.1",14910828,14913963,3135,3911.25,1
"5154","GCA_946406895.1_Rabacal-1.22005.PacbioHiFiAssembly_genomic","AT5G47870","OX291599.1",25760274,25761775,1501,1877.5,1
"1305","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT2G27810","OX291601.1",14398812,14403082,4270,5322.5,1
"2305","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT5G40530","OX291604.1",19326065,19327932,1867,2313.75,1
"3305","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT3G26115","OX291602.1",9590795,9593024,2229,2787.5,1
"4303","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT1G26750","OX291600.1",9139765,9141182,1417,1772.5,1
"598","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT4G17540","OX291603.1",14613308,14615315,2007,2493.75,1
"690","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT4G23950","OX291603.1",17226192,17228692,2500,3126.25,1
"790","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT2G38360","OX291601.1",18593984,18595262,1278,1598.75,1
"890","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT3G11090","OX291602.1",3522033,3522959,926,1158.75,1
"990","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT5G24890","OX291604.1",8595095,8596845,1750,2190,1
"1090","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT5G27970","OX291604.1",10028718,10040054,11336,14170,1
"11129","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT1G49590","OX291600.1",21383435,21385424,1989,2487.5,1
"12106","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT5G46910","OX291604.1",22094635,22099678,5043,6301.25,1
"1390","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT1G77300","OX291600.1",32095720,32105244,9524,11916.25,1
"1490","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT2G15560","OX291601.1",9305175,9307496,2321,2937.5,1
"1590","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT3G27310","OX291602.1",10124976,10127117,2141,2693.75,1
"1690","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT5G42950","OX291604.1",20358313,20365422,7109,8893.75,1
"1790","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT5G47380","OX291604.1",22271881,22275259,3378,4223.75,1
"1890","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT3G06035","OX291602.1",1855912,1857317,1405,1757.5,1
"1990","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT2G38310","OX291601.1",18574527,18575965,1438,1798.75,1
"2090","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT1G27460","OX291600.1",9418785,9421948,3163,3908.75,1
"21129","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT2G45320","OX291601.1",21194712,21196793,2081,2602.5,1
"22106","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT1G30480","OX291600.1",10629830,10632499,2669,3380,1
"2390","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT3G13840","OX291602.1",4589133,4590881,1748,2186.25,1
"2490","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT5G38520","OX291604.1",18292785,18294927,2142,2678.75,1
"2590","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT2G22260","OX291601.1",12011251,12013894,2643,3305,1
"2690","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT1G49470","OX291600.1",21339117,21340403,1286,1608.75,1
"2790","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT1G70560","OX291600.1",29631141,29633940,2799,3497.5,1
"2890","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT3G10985","OX291602.1",3488927,3490367,1440,1805,1
"2990","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT4G36390","OX291603.1",22001694,22004366,2672,3343.75,1
"3090","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT4G34270","OX291603.1",21196061,21198520,2459,3075,1
"31129","GCA_946406975.1_CAMA-C-2.PacbioHiFiAssembly_genomic","AT5G50000","OX291604.1",23399356,23402154,2798,3497.5,1
